Geneid	SRR9257062
AT1G76920	824
AT1G36005	0
AT1G31510	0
AT1G72260	1
AT1G01120	514
AT1G49840	573
AT1G23590	2
AT1G20450	3563
AT1G04220	113
AT1G17200	1289
AT1G18485	328
AT1G34370	2474
AT1G19360	586
AT1G55546	0
AT1G31812	9118
AT1G15700	0
AT1G76990	2168
AT1G23400	3390
AT1G09370	0
AT1G32210	1748
AT1G50745	8
AT1G61990	558
AT1G59406	0
AT1G49640	45
AT1G62935	8
AT1G07747	0
AT1G68080	190
AT1G49970	4695
AT1G72930	445
AT1G70170	25
AT1G30600	292
AT1G54500	2012
AT1G34550	888
AT1G58410	88
AT1G22600	12
AT1G21280	0
AT1G69390	762
AT1G52810	3
AT1G70290	1153
AT1G35895	0
AT1G48780	86
AT1G14640	433
AT1G63480	513
AT1G70944	0
AT1G72230	498
AT1G34825	0
AT1G21340	6
AT1G56420	197
AT1G10630	2021
AT1G03950	247
AT1G60970	144
AT1G34930	0
AT1G06140	94
AT1G13250	273
AT1G63540	1
AT1G28000	0
AT1G23410	0
AT1G35660	667
AT1G22590	71
AT1G60380	0
AT1G76360	510
AT1G15940	1321
AT1G22870	331
AT1G16640	76
AT1G47570	614
AT1G70110	0
AT1G65440	2842
AT1G10330	58
AT1G57775	0
AT1G72970	1594
AT1G11850	279
AT1G11720	539
AT1G49390	18
AT1G04895	0
AT1G14453	0
AT1G05783	25
AT1G52640	96
AT1G51630	1411
AT1G51070	2251
AT1G32490	1555
AT1G02690	1178
AT1G22470	54
AT1G52520	310
AT1G66340	870
AT1G06530	0
AT1G14860	220
AT1G78810	216
AT1G21320	24
AT1G27250	0
AT1G51120	0
AT1G77360	138
AT1G54120	51
AT1G08910	1199
AT1G49010	586
AT1G71880	3432
AT1G22500	529
AT1G13930	12788
AT1G16540	390
AT1G21323	0
AT1G22160	304
AT1G51950	634
AT1G31440	589
AT1G74850	1231
AT1G44191	1
AT1G23710	399
AT1G53520	1004
AT1G32150	475
AT1G12740	143
AT1G12080	437
AT1G14220	3
AT1G47470	0
AT1G06620	161
AT1G12100	19
AT1G69690	638
AT1G67210	374
AT1G74630	105
AT1G16950	0
AT1G65740	0
AT1G09180	32
AT1G70120	0
AT1G30650	242
AT1G73880	465
AT1G76810	5694
AT1G18560	100
AT1G15050	7
AT1G23180	2714
AT1G53910	3881
AT1G12520	1110
AT1G68830	2071
AT1G03030	695
AT1G04690	3496
AT1G13710	294
AT1G74910	2292
AT1G61230	4
AT1G62530	6
AT1G63500	915
AT1G49270	0
AT1G60340	1
AT1G52120	16
AT1G64670	632
AT1G51660	531
AT1G08065	0
AT1G57620	422
AT1G62390	6696
AT1G61310	330
AT1G62350	113
AT1G14060	1357
AT1G27770	2539
AT1G70820	1636
AT1G72350	1
AT1G79440	3338
AT1G53990	14
AT1G35183	2
AT1G54620	0
AT1G25277	148
AT1G06170	8
AT1G21790	366
AT1G73710	932
AT1G05680	53
AT1G51965	332
AT1G16700	3378
AT1G64970	1186
AT1G01960	2005
AT1G73200	1138
AT1G29418	576
AT1G09350	33
AT1G75380	5822
AT1G07090	704
AT1G67020	84
AT1G31850	2542
AT1G14600	118
AT1G03220	9823
AT1G08600	1263
AT1G05087	75
AT1G61710	4
AT1G31330	27872
AT1G28600	3298
AT1G23310	33964
AT1G06730	480
AT1G75400	798
AT1G34860	0
AT1G48330	355
AT1G10588	0
AT1G06070	507
AT1G77440	1720
AT1G11765	1
AT1G27860	4
AT1G33070	0
AT1G29170	756
AT1G27630	1747
AT1G33720	109
AT1G61570	2592
AT1G09090	57
AT1G68250	1
AT1G24060	0
AT1G63055	2
AT1G68720	1480
AT1G30580	6942
AT1G04130	659
AT1G45545	45
AT1G79870	1564
AT1G57790	225
AT1G62800	400
AT1G16570	596
AT1G70140	517
AT1G33970	1775
AT1G03687	871
AT1G45221	0
AT1G30755	270
AT1G09020	1055
AT1G74160	560
AT1G23420	0
AT1G70330	422
AT1G49340	1727
AT1G09710	552
AT1G49710	1118
AT1G64080	154
AT1G17080	1054
AT1G76950	613
AT1G05690	133
AT1G51055	15
AT1G07060	16
AT1G72030	1525
AT1G79010	4048
AT1G60640	1445
AT1G61060	0
AT1G28180	0
AT1G02900	450
AT1G03210	246
AT1G70620	1679
AT1G02160	694
AT1G53165	605
AT1G31450	0
AT1G63930	40
AT1G05890	3052
AT1G68590	3366
AT1G62170	6
AT1G06710	439
AT1G02800	93
AT1G27670	50
AT1G14910	1000
AT1G12850	761
AT1G75470	1
AT1G79660	414
AT1G14300	1623
AT1G75640	76
AT1G70410	4149
AT1G05065	69
AT1G55130	537
AT1G24580	78
AT1G01400	1
AT1G77093	0
AT1G07550	4
AT1G32610	29
AT1G10417	109
AT1G51880	7
AT1G63010	1570
AT1G77240	0
AT1G31020	240
AT1G24577	20
AT1G78915	827
AT1G44100	721
AT1G75180	702
AT1G27008	1
AT1G43700	1173
AT1G09770	3958
AT1G53690	4
AT1G55000	1082
AT1G51610	1900
AT1G53655	0
AT1G10060	155
AT1G06660	130
AT1G26762	21
AT1G67420	313
AT1G75530	2
AT1G63380	34
AT1G07902	220
AT1G10865	623
AT1G09800	403
AT1G48750	0
AT1G80760	301
AT1G79590	984
AT1G36000	0
AT1G09820	196
AT1G65960	2916
AT1G04750	2530
AT1G68850	110
AT1G23200	17
AT1G74800	346
AT1G44160	78
AT1G02510	0
AT1G14970	378
AT1G20230	352
AT1G11910	11151
AT1G51460	77
AT1G74200	46
AT1G32850	6
AT1G05700	94
AT1G13270	2721
AT1G79820	1376
AT1G57906	0
AT1G24256	4
AT1G54070	1
AT1G59910	534
AT1G13990	1823
AT1G01210	1317
AT1G77770	321
AT1G34015	0
AT1G49360	251
AT1G78490	1280
AT1G65346	0
AT1G77530	5
AT1G77450	600
AT1G49900	46
AT1G09160	1162
AT1G66850	0
AT1G53885	0
AT1G06590	311
AT1G56045	5330
AT1G70360	205
AT1G67770	7
AT1G53080	19
AT1G07750	1362
AT1G18210	831
AT1G71020	787
AT1G60010	1014
AT1G21530	0
AT1G74060	9775
AT1G79915	61
AT1G25390	495
AT1G14410	1003
AT1G06225	0
AT1G24570	0
AT1G49600	2433
AT1G17760	863
AT1G15430	502
AT1G21380	1004
AT1G77000	677
AT1G66940	456
AT1G77220	476
AT1G03475	6583
AT1G71180	630
AT1G70500	109
AT1G11145	0
AT1G17550	871
AT1G44224	0
AT1G02430	13
AT1G74290	30
AT1G03370	655
AT1G52300	11631
AT1G48980	0
AT1G10950	3185
AT1G04090	35
AT1G05360	503
AT1G23790	137
AT1G21722	1
AT1G18590	1138
AT1G57820	2200
AT1G08570	1309
AT1G72110	0
AT1G02330	834
AT1G06200	3535
AT1G18020	0
AT1G65470	289
AT1G09450	136
AT1G51100	1331
AT1G80200	63
AT1G30820	686
AT1G01450	0
AT1G78410	82
AT1G65690	270
AT1G11950	355
AT1G32350	8
AT1G45233	323
AT1G73620	467
AT1G79090	1197
AT1G13150	63
AT1G79540	443
AT1G50180	162
AT1G29350	1148
AT1G66700	19
AT1G06130	1302
AT1G43600	0
AT1G08770	500
AT1G60780	2418
AT1G70680	1
AT1G79040	120762
AT1G16340	757
AT1G36627	0
AT1G08920	1068
AT1G35230	49
AT1G13470	32
AT1G27740	36
AT1G32770	0
AT1G04290	118
AT1G05150	936
AT1G65670	12
AT1G53570	666
AT1G60390	439
AT1G58684	0
AT1G06475	0
AT1G17350	571
AT1G50420	734
AT1G05450	10
AT1G60470	21
AT1G45248	105
AT1G79360	166
AT1G76710	537
AT1G11580	3071
AT1G60240	0
AT1G19500	2
AT1G12800	5402
AT1G54690	796
AT1G53470	241
AT1G01390	23
AT1G28270	1
AT1G07360	1318
AT1G60680	629
AT1G13570	497
AT1G43620	757
AT1G79390	2284
AT1G31860	976
AT1G30450	930
AT1G10500	934
AT1G44446	3862
AT1G64625	68
AT1G08790	0
AT1G55775	16
AT1G44941	0
AT1G49730	457
AT1G06930	7
AT1G73885	5076
AT1G51030	18
AT1G08140	0
AT1G50670	873
AT1G72300	305
AT1G70390	5
AT1G80750	2325
AT1G04050	229
AT1G76930	13985
AT1G77320	414
AT1G77145	57
AT1G77910	0
AT1G19160	9
AT1G59950	0
AT1G48740	164
AT1G75700	59
AT1G15740	693
AT1G29720	25
AT1G47780	0
AT1G61320	0
AT1G78740	0
AT1G78530	46
AT1G52150	1250
AT1G62970	316
AT1G49960	40
AT1G68020	334
AT1G56700	1417
AT1G33820	0
AT1G03350	1210
AT1G14490	59
AT1G53750	4468
AT1G76390	203
AT1G15150	28
AT1G02680	354
AT1G11940	212
AT1G61840	32
AT1G36230	0
AT1G43667	0
AT1G74675	6
AT1G11680	2795
AT1G66670	3440
AT1G28300	11
AT1G55620	591
AT1G32030	0
AT1G16910	0
AT1G23500	0
AT1G67265	57
AT1G54240	3
AT1G72310	266
AT1G32190	165
AT1G61870	1026
AT1G66080	465
AT1G08490	1258
AT1G30960	437
AT1G09430	2146
AT1G69530	1982
AT1G78220	2
AT1G03250	735
AT1G08840	167
AT1G51960	9
AT1G33400	503
AT1G64500	896
AT1G13440	29388
AT1G50360	686
AT1G50660	1463
AT1G52470	3
AT1G20400	4
AT1G22330	108
AT1G49910	326
AT1G76190	24
AT1G29550	344
AT1G15850	0
AT1G03600	6655
AT1G73840	1203
AT1G53280	4160
AT1G13340	189
AT1G54290	337
AT1G08430	317
AT1G26540	249
AT1G43580	1620
AT1G07260	207
AT1G02270	1255
AT1G69360	579
AT1G53980	0
AT1G17860	0
AT1G72175	439
AT1G76550	991
AT1G02210	0
AT1G61260	323
AT1G22680	11
AT1G06540	17
AT1G66920	449
AT1G12220	361
AT1G23280	1546
AT1G72520	91
AT1G30890	435
AT1G32880	6
AT1G14480	250
AT1G80240	505
AT1G80165	0
AT1G17190	120
AT1G74840	1169
AT1G03760	805
AT1G76290	2
AT1G74670	973
AT1G14280	602
AT1G58370	434
AT1G31555	0
AT1G65170	0
AT1G75840	1808
AT1G49405	78
AT1G13480	4
AT1G29300	244
AT1G23130	13095
AT1G32630	63
AT1G62960	1949
AT1G17180	74
AT1G27385	1460
AT1G07885	22
AT1G62915	30
AT1G17345	12
AT1G09260	1
AT1G58080	2571
AT1G51940	625
AT1G09320	499
AT1G54520	2414
AT1G55180	96
AT1G28395	400
AT1G19720	1575
AT1G33240	1165
AT1G26340	753
AT1G18197	29
AT1G09570	3476
AT1G26960	124
AT1G25580	452
AT1G72950	29
AT1G12530	460
AT1G79330	38
AT1G50200	6119
AT1G70720	13
AT1G50280	114
AT1G56030	0
AT1G28310	185
AT1G26250	3
AT1G27280	0
AT1G01453	17
AT1G03110	644
AT1G15060	568
AT1G61200	1
AT1G03200	15
AT1G49660	1242
AT1G11090	0
AT1G01110	66
AT1G61800	4158
AT1G51913	2
AT1G65190	820
AT1G36510	0
AT1G14320	21335
AT1G52720	625
AT1G66470	93
AT1G16170	350
AT1G69710	87
AT1G04160	255
AT1G71720	1718
AT1G33980	1208
AT1G32410	628
AT1G22760	10
AT1G52280	270
AT1G29560	26
AT1G55150	1265
AT1G63780	1256
AT1G08680	1017
AT1G77410	248
AT1G29962	0
AT1G68530	4491
AT1G33880	2
AT1G43190	1445
AT1G06290	1934
AT1G33940	1
AT1G19770	755
AT1G50430	1969
AT1G16500	173
AT1G68910	257
AT1G03590	706
AT1G77340	0
AT1G21695	44
AT1G14620	2234
AT1G14100	6
AT1G22340	40
AT1G70650	258
AT1G77710	5194
AT1G75600	12
AT1G75410	791
AT1G15690	14312
AT1G65484	7
AT1G30900	289
AT1G05730	230
AT1G80950	1255
AT1G26830	1954
AT1G27730	261
AT1G04830	421
AT1G21720	1762
AT1G62830	659
AT1G20510	827
AT1G49150	0
AT1G61170	122
AT1G26380	18
AT1G30970	1370
AT1G80090	0
AT1G80580	0
AT1G44800	2145
AT1G23720	1706
AT1G15780	883
AT1G25510	192
AT1G72730	236
AT1G77840	1931
AT1G80060	377
AT1G70510	79
AT1G08845	281
AT1G31390	1
AT1G72050	1169
AT1G11800	579
AT1G68877	0
AT1G25260	1848
AT1G20100	1673
AT1G24148	376
AT1G77520	39
AT1G51402	0
AT1G80680	1468
AT1G27340	1926
AT1G44900	1172
AT1G66830	28
AT1G50580	21
AT1G75390	1181
AT1G62510	1166
AT1G34812	0
AT1G73830	302
AT1G12672	35
AT1G26255	0
AT1G08160	273
AT1G28530	545
AT1G15750	2310
AT1G54260	422
AT1G76490	9869
AT1G05785	150
AT1G31010	319
AT1G05170	591
AT1G76860	2134
AT1G28080	15
AT1G60450	0
AT1G56270	1
AT1G79230	3664
AT1G13310	12
AT1G69020	64
AT1G76728	0
AT1G09245	0
AT1G68935	0
AT1G53380	897
AT1G69370	226
AT1G05205	721
AT1G06670	1703
AT1G52260	284
AT1G10230	787
AT1G68290	1
AT1G47970	1007
AT1G68200	22
AT1G53900	0
AT1G09310	23781
AT1G55700	5
AT1G47230	270
AT1G04590	1309
AT1G68840	1734
AT1G55490	24192
AT1G12000	4090
AT1G10750	215
AT1G76530	9
AT1G07485	2
AT1G31430	56
AT1G60190	116
AT1G33612	108
AT1G51450	402
AT1G24510	6590
AT1G10717	0
AT1G25112	0
AT1G18600	551
AT1G48490	1035
AT1G19520	1507
AT1G64690	125
AT1G72650	856
AT1G01580	75
AT1G55840	1229
AT1G66050	90
AT1G09190	374
AT1G54773	192
AT1G12470	1595
AT1G30515	23
AT1G28375	0
AT1G11545	739
AT1G14345	1005
AT1G67370	456
AT1G59780	40
AT1G67550	605
AT1G03920	73
AT1G16250	362
AT1G58090	0
AT1G74150	86
AT1G20380	585
AT1G08180	124
AT1G74400	100
AT1G02080	1889
AT1G17800	0
AT1G06640	4537
AT1G01170	1612
AT1G80745	25
AT1G36970	0
AT1G01410	0
AT1G51910	0
AT1G80220	0
AT1G49475	26
AT1G76370	3
AT1G75670	898
AT1G26230	1414
AT1G31600	937
AT1G20900	477
AT1G24822	0
AT1G67960	365
AT1G77380	363
AT1G75710	391
AT1G62620	4
AT1G08315	0
AT1G29740	38
AT1G05790	757
AT1G02350	123
AT1G01310	4
AT1G66090	71
AT1G17745	1180
AT1G49975	547
AT1G13180	307
AT1G14610	3590
AT1G49470	120
AT1G31950	233
AT1G14800	0
AT1G60370	0
AT1G54080	6070
AT1G12930	557
AT1G32810	730
AT1G03510	188
AT1G53163	18
AT1G31350	303
AT1G55030	2
AT1G18410	37
AT1G48410	4617
AT1G53030	526
AT1G58380	3028
AT1G76520	587
AT1G77682	0
AT1G77620	193
AT1G30730	59
AT1G76460	380
AT1G11475	1808
AT1G04010	444
AT1G29570	0
AT1G08890	263
AT1G68238	584
AT1G16680	963
AT1G29860	16
AT1G75290	82
AT1G24050	2070
AT1G32127	118
AT1G50450	1787
AT1G62730	504
AT1G27400	6163
AT1G79430	1098
AT1G78690	243
AT1G72120	128
AT1G09560	3556
AT1G54445	0
AT1G49610	22
AT1G49830	14
AT1G10930	531
AT1G27040	5
AT1G15630	7
AT1G04670	0
AT1G24340	947
AT1G08940	349
AT1G79210	1270
AT1G10820	657
AT1G24480	7
AT1G78960	336
AT1G62080	1
AT1G51000	0
AT1G24706	1153
AT1G47280	0
AT1G61065	187
AT1G29041	0
AT1G78780	205
AT1G73730	341
AT1G55140	511
AT1G04000	212
AT1G14960	31
AT1G45163	2
AT1G53190	461
AT1G61960	266
AT1G35537	0
AT1G34500	0
AT1G59730	169
AT1G06080	147
AT1G02405	3
AT1G07300	166
AT1G11810	0
AT1G35215	0
AT1G61970	256
AT1G76110	379
AT1G34760	45
AT1G08250	0
AT1G47885	0
AT1G54775	0
AT1G21460	786
AT1G49450	72
AT1G20360	0
AT1G53541	0
AT1G34260	535
AT1G07340	0
AT1G65350	1
AT1G02205	1252
AT1G69750	876
AT1G63440	549
AT1G65520	351
AT1G67730	1410
AT1G29960	160
AT1G10000	65
AT1G21630	1542
AT1G21651	5
AT1G02060	470
AT1G17510	861
AT1G68180	13
AT1G48910	0
AT1G57760	0
AT1G70860	8
AT1G53390	800
AT1G75790	3
AT1G18460	657
AT1G04970	1892
AT1G07860	0
AT1G05040	3
AT1G18190	596
AT1G58290	10686
AT1G32730	181
AT1G02100	1883
AT1G62270	0
AT1G02940	60
AT1G68130	349
AT1G72130	498
AT1G74540	0
AT1G43160	68
AT1G50120	819
AT1G18570	274
AT1G47450	0
AT1G80100	7
AT1G71930	22
AT1G71850	695
AT1G32270	3
AT1G79810	838
AT1G27100	939
AT1G17980	814
AT1G77500	396
AT1G05370	70
AT1G68630	0
AT1G57540	411
AT1G52450	33
AT1G31040	52
AT1G58170	259
AT1G45474	1478
AT1G50400	542
AT1G23080	2618
AT1G64850	1546
AT1G17910	0
AT1G50760	0
AT1G54720	0
AT1G73930	671
AT1G04760	91
AT1G11510	0
AT1G70175	0
AT1G56560	479
AT1G05440	86
AT1G22280	602
AT1G68600	242
AT1G66490	2
AT1G19860	765
AT1G56190	6077
AT1G05910	1026
AT1G12810	531
AT1G59590	46
AT1G67720	780
AT1G67820	331
AT1G71710	1482
AT1G74990	0
AT1G47290	463
AT1G65720	2258
AT1G08590	12
AT1G15010	14
AT1G66860	0
AT1G79910	103
AT1G16480	99
AT1G32600	0
AT1G71220	2832
AT1G47610	0
AT1G65420	25
AT1G01990	964
AT1G05675	15
AT1G53940	22
AT1G17170	107
AT1G79580	10
AT1G61290	5
AT1G73330	3323
AT1G18870	71
AT1G35140	247
AT1G22015	0
AT1G10970	246
AT1G23240	0
AT1G11870	456
AT1G76570	267
AT1G21738	0
AT1G03840	40
AT1G68570	2057
AT1G71530	0
AT1G72150	4570
AT1G54360	877
AT1G48170	292
AT1G31070	979
AT1G30790	0
AT1G21850	1
AT1G47640	1471
AT1G75910	0
AT1G55380	64
AT1G53025	208
AT1G34360	480
AT1G26180	605
AT1G70920	15
AT1G08510	2530
AT1G20880	273
AT1G07820	876
AT1G20060	177
AT1G26450	422
AT1G03160	648
AT1G16225	2
AT1G03610	724
AT1G66330	1785
AT1G08030	864
AT1G19670	1360
AT1G23000	119
AT1G14700	594
AT1G31170	660
AT1G27660	101
AT1G19050	159
AT1G63690	2121
AT1G44790	827
AT1G18830	16
AT1G66235	0
AT1G18860	59
AT1G32530	787
AT1G65890	100
AT1G78940	61
AT1G67650	217
AT1G55240	38
AT1G80960	80
AT1G33010	0
AT1G46264	305
AT1G25460	17
AT1G35500	0
AT1G65210	0
AT1G28005	0
AT1G75750	27465
AT1G51720	983
AT1G65680	8
AT1G05005	0
AT1G54890	101
AT1G24240	275
AT1G78050	615
AT1G12970	379
AT1G42960	3095
AT1G68723	0
AT1G13160	1492
AT1G14690	1206
AT1G66120	1
AT1G73950	488
AT1G67970	862
AT1G02860	512
AT1G77720	323
AT1G59171	0
AT1G62210	0
AT1G57830	1
AT1G55830	411
AT1G79180	62
AT1G02550	0
AT1G70475	0
AT1G01620	7499
AT1G72020	5244
AT1G01290	364
AT1G29025	137
AT1G51580	831
AT1G06230	1289
AT1G73160	20
AT1G71250	1
AT1G03630	7547
AT1G76670	1688
AT1G05290	0
AT1G68990	1560
AT1G19210	3
AT1G72840	214
AT1G76790	1426
AT1G80560	1219
AT1G22940	555
AT1G22720	0
AT1G45201	7852
AT1G60030	266
AT1G74790	596
AT1G09390	120
AT1G12805	206
AT1G80860	1107
AT1G61180	793
AT1G79370	0
AT1G04200	387
AT1G59530	21
AT1G03770	444
AT1G74280	239
AT1G65590	822
AT1G72390	1147
AT1G53760	464
AT1G67710	118
AT1G58310	1
AT1G31620	0
AT1G55340	1186
AT1G62740	3456
AT1G56260	115
AT1G25682	792
AT1G75490	37
AT1G07840	971
AT1G77890	353
AT1G51860	213
AT1G79680	3
AT1G50260	419
AT1G51870	7
AT1G21770	303
AT1G17610	2
AT1G20070	0
AT1G30740	12
AT1G62990	160
AT1G62560	1340
AT1G35330	18
AT1G26630	22847
AT1G09500	136
AT1G06510	764
AT1G19270	1188
AT1G32975	0
AT1G14350	208
AT1G10380	218
AT1G26170	593
AT1G08165	28
AT1G77930	1102
AT1G60900	2084
AT1G33640	0
AT1G74170	667
AT1G51890	77
AT1G38065	1
AT1G72100	44
AT1G72990	361
AT1G75770	380
AT1G21528	1
AT1G26530	36
AT1G73540	587
AT1G63300	281
AT1G46768	74
AT1G69588	0
AT1G79850	0
AT1G73660	1183
AT1G19310	332
AT1G33990	2474
AT1G66245	0
AT1G23350	14
AT1G02640	463
AT1G29830	5
AT1G02630	0
AT1G67680	1738
AT1G28120	1422
AT1G74040	677
AT1G28230	166
AT1G64390	1238
AT1G61190	1254
AT1G26690	734
AT1G03280	1113
AT1G10155	12
AT1G34047	0
AT1G65250	39
AT1G75940	0
AT1G71270	1294
AT1G64090	2783
AT1G08670	30
AT1G51520	100
AT1G30250	2
AT1G16470	1667
AT1G56380	0
AT1G65910	56
AT1G47271	44
AT1G35580	2132
AT1G61540	0
AT1G65580	1446
AT1G63330	0
AT1G65790	84
AT1G50140	1759
AT1G22010	2
AT1G08410	851
AT1G11530	162
AT1G75130	532
AT1G22550	123
AT1G73190	4
AT1G54095	9
AT1G31120	553
AT1G03150	910
AT1G27980	1118
AT1G52220	2730
AT1G31960	1
AT1G56440	1076
AT1G04540	98
AT1G80140	0
AT1G64280	737
AT1G22910	448
AT1G77850	499
AT1G35510	770
AT1G49510	448
AT1G26930	433
AT1G60815	0
AT1G24460	1458
AT1G22130	0
AT1G43080	0
AT1G06430	4804
AT1G70000	779
AT1G76260	519
AT1G49330	5
AT1G05805	521
AT1G20740	4
AT1G52900	0
AT1G43810	0
AT1G21864	0
AT1G01305	1
AT1G16890	2008
AT1G62940	0
AT1G20923	0
AT1G77390	53
AT1G30455	1
AT1G33355	0
AT1G23110	99
AT1G20970	1519
AT1G02700	151
AT1G70340	109
AT1G09950	104
AT1G66045	0
AT1G77860	19
AT1G21160	901
AT1G06360	168
AT1G43890	1825
AT1G75360	59
AT1G29410	238
AT1G79060	91
AT1G01280	0
AT1G52950	0
AT1G22170	417
AT1G21520	211
AT1G10730	447
AT1G07880	292
AT1G79030	593
AT1G11930	1586
AT1G49630	777
AT1G09170	33
AT1G72240	92
AT1G66600	22
AT1G54140	345
AT1G74480	0
AT1G36623	0
AT1G15200	2704
AT1G24095	456
AT1G73090	605
AT1G04780	1482
AT1G68330	88
AT1G34480	26
AT1G76240	106
AT1G20760	1096
AT1G56690	85
AT1G17520	616
AT1G76740	195
AT1G78570	5955
AT1G09470	307
AT1G77260	625
AT1G50930	8
AT1G12270	2162
AT1G68050	898
AT1G66800	1
AT1G13330	111
AT1G23970	639
AT1G49720	885
AT1G15290	3865
AT1G09580	1163
AT1G42970	40248
AT1G53780	1935
AT1G26910	777
AT1G07410	103
AT1G66345	190
AT1G49670	535
AT1G24610	501
AT1G25300	0
AT1G21210	47
AT1G31260	0
AT1G77815	0
AT1G47800	0
AT1G44770	603
AT1G68380	0
AT1G01820	1672
AT1G50050	3
AT1G74088	98
AT1G27620	78
AT1G63320	0
AT1G21200	355
AT1G03780	240
AT1G09070	5964
AT1G56310	371
AT1G48900	1760
AT1G78700	269
AT1G65845	502
AT1G34350	620
AT1G31630	0
AT1G28470	91
AT1G12665	0
AT1G22460	40
AT1G27390	1559
AT1G18330	352
AT1G72700	737
AT1G79000	1648
AT1G24485	0
AT1G11730	71
AT1G73480	728
AT1G10480	35
AT1G74530	499
AT1G07645	1
AT1G75920	2
AT1G29990	2196
AT1G79560	3822
AT1G70670	676
AT1G04530	817
AT1G41920	0
AT1G07570	504
AT1G78280	982
AT1G15530	219
AT1G53050	941
AT1G67180	63
AT1G36922	2
AT1G33430	0
AT1G17620	781
AT1G48745	58
AT1G76020	320
AT1G66110	2
AT1G10640	169
AT1G48670	33
AT1G11740	14
AT1G18040	389
AT1G02990	318
AT1G17700	24
AT1G23490	4220
AT1G75440	142
AT1G20810	661
AT1G04400	4547
AT1G23390	1298
AT1G50370	2006
AT1G65295	594
AT1G21900	1617
AT1G13960	366
AT1G62320	24
AT1G79160	358
AT1G02390	45
AT1G29680	5
AT1G04450	1
AT1G04660	7
AT1G69340	1340
AT1G51840	140
AT1G77690	462
AT1G11370	6
AT1G66480	283
AT1G47940	0
AT1G64235	2
AT1G47580	621
AT1G12730	447
AT1G79080	109
AT1G23950	1340
AT1G22300	8109
AT1G24120	630
AT1G31710	658
AT1G61620	2397
AT1G31370	7
AT1G64630	703
AT1G10586	1
AT1G75350	8221
AT1G20683	0
AT1G08210	1473
AT1G04250	1714
AT1G69880	432
AT1G16445	198
AT1G53400	409
AT1G17420	553
AT1G09270	2175
AT1G03530	927
AT1G47990	16
AT1G26798	0
AT1G11560	4
AT1G63960	5
AT1G29395	460
AT1G08560	680
AT1G48700	13
AT1G19400	956
AT1G76400	1444
AT1G19790	45
AT1G29120	626
AT1G48590	4
AT1G35170	3
AT1G10280	188
AT1G80970	95
AT1G21120	29
AT1G73600	8928
AT1G66210	5
AT1G11710	306
AT1G75830	46
AT1G13410	115
AT1G53935	16
AT1G03860	7436
AT1G55330	2
AT1G52710	474
AT1G23520	5
AT1G14688	1
AT1G67455	0
AT1G08830	2988
AT1G25310	0
AT1G63340	2
AT1G78910	168
AT1G11572	0
AT1G39070	0
AT1G07830	1597
AT1G05630	371
AT1G79500	457
AT1G72040	2395
AT1G73290	0
AT1G14980	18527
AT1G78070	776
AT1G51550	79
AT1G80670	1805
AT1G30160	97
AT1G37140	2
AT1G79800	4
AT1G69180	1
AT1G66855	0
AT1G30710	2
AT1G17230	0
AT1G68550	770
AT1G09100	1193
AT1G35850	0
AT1G11040	0
AT1G74560	6813
AT1G71820	1476
AT1G65050	0
AT1G10710	20
AT1G63140	0
AT1G33780	546
AT1G64950	4201
AT1G06750	2
AT1G07290	114
AT1G20620	131271
AT1G22700	1978
AT1G33770	16
AT1G10920	218
AT1G80490	821
AT1G61410	42
AT1G76650	284
AT1G54570	1219
AT1G33265	684
AT1G71290	0
AT1G04900	660
AT1G28090	630
AT1G55720	0
AT1G02370	584
AT1G24250	1
AT1G12290	445
AT1G23800	643
AT1G70505	242
AT1G66740	272
AT1G15030	496
AT1G13230	9
AT1G31580	2082
AT1G31320	371
AT1G58350	645
AT1G34120	221
AT1G49210	10
AT1G10040	181
AT1G50750	9
AT1G67100	128
AT1G65180	73
AT1G06310	11
AT1G36325	0
AT1G24110	0
AT1G27950	1954
AT1G34840	0
AT1G54385	371
AT1G21313	0
AT1G18500	1919
AT1G70980	2798
AT1G26780	7
AT1G30825	246
AT1G19250	107
AT1G70090	1198
AT1G18773	80
AT1G17120	567
AT1G51510	3722
AT1G52855	50
AT1G60400	0
AT1G80360	1834
AT1G49160	148
AT1G29050	665
AT1G67623	4
AT1G53610	19
AT1G48500	112
AT1G06340	1
AT1G24996	0
AT1G06440	136
AT1G04620	1042
AT1G19460	4
AT1G78870	484
AT1G54475	1
AT1G65340	1
AT1G64170	476
AT1G70370	5940
AT1G31200	36
AT1G04240	136
AT1G27130	825
AT1G25410	0
AT1G63050	389
AT1G47660	4
AT1G12244	323
AT1G50600	930
AT1G18620	1030
AT1G03290	698
AT1G18250	1279
AT1G75630	4760
AT1G61680	36
AT1G18910	263
AT1G47128	16179
AT1G65970	319
AT1G05940	1624
AT1G76640	0
AT1G13120	984
AT1G73610	1
AT1G26900	345
AT1G43980	91
AT1G22270	909
AT1G32540	223
AT1G05410	837
AT1G03700	7
AT1G30473	2
AT1G49015	0
AT1G55950	1
AT1G75150	188
AT1G29690	512
AT1G76350	403
AT1G44980	0
AT1G78650	607
AT1G19000	2848
AT1G64100	21
AT1G29430	106
AT1G15415	18
AT1G21190	1407
AT1G31360	384
AT1G45063	6
AT1G05020	33
AT1G09010	1684
AT1G76954	0
AT1G55600	1
AT1G80540	2
AT1G07810	1508
AT1G45110	389
AT1G33220	0
AT1G12240	1946
