Geneid	SRR9257060
AT3G22590	657
AT3G14930	8081
AT3G26250	0
AT3G45690	0
AT3G42473	0
AT3G06778	152
AT3G50480	951
AT3G29791	1
AT3G51240	2
AT3G51330	593
AT3G53830	120
AT3G09630	16101
AT3G50830	829
AT3G15770	125
AT3G25220	1479
AT3G17655	0
AT3G21490	0
AT3G57370	2
AT3G25493	0
AT3G30845	0
AT3G23690	938
AT3G16260	1431
AT3G03800	2
AT3G55610	2420
AT3G20190	5
AT3G58460	806
AT3G03170	144
AT3G47750	68
AT3G13435	76
AT3G12850	0
AT3G32260	0
AT3G12977	76
AT3G23470	234
AT3G10390	792
AT3G26820	7
AT3G19550	3
AT3G50460	24
AT3G44590	1872
AT3G07220	925
AT3G21840	0
AT3G27840	0
AT3G30385	0
AT3G17230	0
AT3G14860	840
AT3G43572	0
AT3G59950	795
AT3G13120	10066
AT3G55005	474
AT3G47250	1334
AT3G59750	17
AT3G04870	3613
AT3G53430	9566
AT3G01720	1417
AT3G42723	0
AT3G07850	30
AT3G11420	515
AT3G13030	528
AT3G14410	497
AT3G21880	0
AT3G04470	2107
AT3G60810	500
AT3G63420	327
AT3G16800	243
AT3G63160	37590
AT3G17410	1293
AT3G58930	230
AT3G21350	314
AT3G11825	0
AT3G17690	23
AT3G49780	440
AT3G14950	7
AT3G23250	40
AT3G56730	67
AT3G06690	21
AT3G03060	826
AT3G16525	0
AT3G31900	0
AT3G21920	0
AT3G10950	0
AT3G27590	0
AT3G14810	478
AT3G22190	1159
AT3G48760	1079
AT3G30180	793
AT3G49170	398
AT3G10720	854
AT3G29430	12
AT3G27416	0
AT3G15930	0
AT3G26930	4
AT3G21210	19
AT3G16100	795
AT3G10370	1170
AT3G50660	728
AT3G28070	568
AT3G23780	950
AT3G53611	0
AT3G43148	0
AT3G60310	207
AT3G02400	0
AT3G53610	1285
AT3G50940	6
AT3G61172	0
AT3G60160	190
AT3G54100	410
AT3G09270	1628
AT3G01980	606
AT3G45780	4919
AT3G16840	1700
AT3G23560	411
AT3G27680	0
AT3G19710	4083
AT3G53920	1431
AT3G50860	222
AT3G03490	336
AT3G30320	0
AT3G06610	1162
AT3G04110	345
AT3G57800	809
AT3G20480	71
AT3G52190	1158
AT3G47090	42
AT3G26395	313
AT3G62230	0
AT3G49910	18361
AT3G25011	14
AT3G45760	0
AT3G17227	0
AT3G62000	380
AT3G05630	505
AT3G27060	2460
AT3G12570	1099
AT3G06240	565
AT3G02820	301
AT3G06930	1105
AT3G62540	19
AT3G22460	84
AT3G13229	0
AT3G57640	51
AT3G06190	1105
AT3G14430	477
AT3G22050	0
AT3G45200	0
AT3G49240	0
AT3G49680	4292
AT3G27310	600
AT3G44763	0
AT3G51850	1677
AT3G13780	229
AT3G50510	5
AT3G19160	0
AT3G18291	0
AT3G56060	376
AT3G23510	82
AT3G30222	0
AT3G27030	278
AT3G09470	799
AT3G47590	423
AT3G46355	0
AT3G04240	2038
AT3G21890	6
AT3G49070	63
AT3G62420	1686
AT3G13000	670
AT3G48208	0
AT3G15950	5561
AT3G02160	86
AT3G24500	114
AT3G32960	0
AT3G05710	541
AT3G59010	191
AT3G57460	21
AT3G29060	1
AT3G54310	13
AT3G14310	16706
AT3G25420	2
AT3G12480	744
AT3G58720	119
AT3G01070	98
AT3G57450	561
AT3G03700	0
AT3G57110	3
AT3G18570	0
AT3G63460	5661
AT3G21330	29
AT3G27331	0
AT3G58020	296
AT3G29173	15
AT3G04735	0
AT3G58540	0
AT3G14595	669
AT3G33528	1
AT3G08810	1
AT3G23460	1
AT3G51140	2967
AT3G24090	225
AT3G44670	998
AT3G60800	565
AT3G52330	0
AT3G12220	5
AT3G04750	311
AT3G13682	131
AT3G56230	53
AT3G52850	3676
AT3G25230	4126
AT3G09820	9439
AT3G56170	510
AT3G10730	673
AT3G20940	77
AT3G17310	661
AT3G04160	159
AT3G18235	1
AT3G15210	1026
AT3G28610	0
AT3G11860	1
AT3G10200	132
AT3G54640	2338
AT3G52630	359
AT3G03550	428
AT3G16510	77
AT3G23910	378
AT3G16710	61
AT3G63140	12150
AT3G18910	253
AT3G18915	0
AT3G16970	0
AT3G58875	68
AT3G53620	1013
AT3G53380	674
AT3G06483	2823
AT3G61370	324
AT3G56110	698
AT3G13630	0
AT3G44265	0
AT3G06390	132
AT3G19390	528
AT3G42880	0
AT3G15460	521
AT3G63200	2184
AT3G11110	116
AT3G59090	516
AT3G15355	459
AT3G53190	1906
AT3G11397	583
AT3G02530	2626
AT3G51030	190
AT3G25790	249
AT3G26445	0
AT3G45900	319
AT3G47890	1294
AT3G14030	0
AT3G47060	727
AT3G56590	1369
AT3G43170	0
AT3G01450	163
AT3G58910	0
AT3G48460	300
AT3G17880	636
AT3G26610	125
AT3G20790	1165
AT3G07273	100
AT3G63500	1575
AT3G49750	90
AT3G47510	188
AT3G03826	0
AT3G15020	1431
AT3G61530	247
AT3G10116	0
AT3G21240	794
AT3G31925	0
AT3G48425	319
AT3G27355	0
AT3G20270	334
AT3G55900	8
AT3G21310	24
AT3G49480	3
AT3G55980	845
AT3G63030	497
AT3G59295	0
AT3G30220	0
AT3G54990	139
AT3G20820	1691
AT3G19500	69
AT3G16020	10
AT3G22890	11008
AT3G46970	21634
AT3G01950	0
AT3G51550	5549
AT3G59340	19
AT3G11040	148
AT3G20310	1120
AT3G22640	0
AT3G45450	0
AT3G44260	272
AT3G01370	2539
AT3G15150	206
AT3G49380	20
AT3G14190	404
AT3G28820	0
AT3G15060	364
AT3G47130	3
AT3G02430	2
AT3G05470	453
AT3G27170	181
AT3G20280	310
AT3G60870	36
AT3G57010	764
AT3G22090	1
AT3G50310	31
AT3G28007	69
AT3G07400	732
AT3G15860	0
AT3G26980	366
AT3G20900	0
AT3G58380	7
AT3G20590	29
AT3G61826	0
AT3G56740	222
AT3G09120	0
AT3G17400	0
AT3G18282	1
AT3G55060	363
AT3G52830	0
AT3G56790	6
AT3G51920	588
AT3G43990	0
AT3G04400	19689
AT3G19320	39
AT3G11660	878
AT3G18030	259
AT3G58250	0
AT3G53450	31
AT3G15720	187
AT3G09750	0
AT3G57930	912
AT3G44090	0
AT3G53510	409
AT3G06590	918
AT3G11080	56
AT3G29450	0
AT3G43580	85
AT3G17650	859
AT3G60620	829
AT3G16660	3569
AT3G45245	0
AT3G02480	104
AT3G24170	4316
AT3G05210	336
AT3G12680	517
AT3G01160	1120
AT3G13880	168
AT3G05110	0
AT3G48520	30
AT3G07420	497
AT3G13460	11787
AT3G10150	12
AT3G62050	73
AT3G15290	488
AT3G28480	539
AT3G05910	1710
AT3G52230	1996
AT3G07710	0
AT3G66656	0
AT3G51690	0
AT3G52000	1
AT3G02540	1945
AT3G25840	1695
AT3G52910	554
AT3G27999	0
AT3G05690	234
AT3G05170	162
AT3G12660	0
AT3G32380	0
AT3G57780	502
AT3G22680	276
AT3G02280	454
AT3G19230	53
AT3G15590	1355
AT3G45410	156
AT3G11380	0
AT3G47140	0
AT3G05000	912
AT3G24150	400
AT3G20530	4
AT3G59250	75
AT3G25610	526
AT3G63170	1684
AT3G60600	2388
AT3G50750	189
AT3G12720	34
AT3G53170	200
AT3G06145	168
AT3G26090	387
AT3G49860	78
AT3G27880	308
AT3G08750	0
AT3G63010	403
AT3G07110	7744
AT3G20170	238
AT3G05700	339
AT3G42660	883
AT3G47300	155
AT3G04945	0
AT3G45020	122
AT3G18740	6310
AT3G19880	0
AT3G13857	1
AT3G61060	236
AT3G53280	455
AT3G21530	257
AT3G28785	0
AT3G42790	1822
AT3G53340	479
AT3G43583	0
AT3G21760	0
AT3G48570	290
AT3G21690	2243
AT3G29370	5
AT3G62430	15
AT3G30540	0
AT3G17626	49
AT3G44440	2
AT3G23550	147
AT3G50690	1597
AT3G11520	311
AT3G25250	133
AT3G53970	1006
AT3G09560	642
AT3G01140	29
AT3G01430	142
AT3G01475	0
AT3G63070	1131
AT3G18630	72
AT3G61120	4
AT3G10530	1036
AT3G26450	0
AT3G24508	0
AT3G56460	1834
AT3G48630	3
AT3G55370	244
AT3G09160	90
AT3G03460	118
AT3G22530	0
AT3G13490	2324
AT3G05130	1098
AT3G51680	16
AT3G14770	112
AT3G31550	0
AT3G21520	4
AT3G14450	140
AT3G43550	0
AT3G05230	407
AT3G49650	314
AT3G02560	5504
AT3G53065	0
AT3G22450	80
AT3G28200	836
AT3G52270	7
AT3G15990	167
AT3G27220	678
AT3G19570	465
AT3G27930	447
AT3G27440	3
AT3G14067	5592
AT3G12955	32
AT3G61730	2
AT3G24465	0
AT3G60960	287
AT3G23140	0
AT3G57970	0
AT3G01860	875
AT3G49400	110
AT3G24580	0
AT3G15550	605
AT3G56630	648
AT3G29140	32
AT3G24605	5
AT3G46300	0
AT3G47840	72
AT3G52250	1394
AT3G46390	0
AT3G01170	333
AT3G46770	1
AT3G57060	644
AT3G49620	69
AT3G24280	0
AT3G27010	231
AT3G55646	24
AT3G17930	2333
AT3G07130	434
AT3G51510	2453
AT3G48180	112
AT3G10470	28
AT3G23840	423
AT3G45580	0
AT3G61410	95
AT3G59020	2929
AT3G24810	99
AT3G53250	21
AT3G23000	1788
AT3G27670	669
AT3G01328	0
AT3G27630	14
AT3G08500	23
AT3G48190	627
AT3G21160	749
AT3G04830	1579
AT3G18690	106
AT3G21130	0
AT3G48560	12983
AT3G24120	631
AT3G10880	106
AT3G21405	0
AT3G54970	279
AT3G57310	0
AT3G54890	125532
AT3G15395	431
AT3G54430	0
AT3G07430	4534
AT3G22250	6
AT3G13445	460
AT3G53050	0
AT3G10840	858
AT3G28580	80
AT3G02380	86
AT3G12370	806
AT3G13175	205
AT3G57587	4
AT3G08590	4263
AT3G20997	0
AT3G26680	214
AT3G22820	22
AT3G16470	2260
AT3G01220	203
AT3G13540	0
AT3G62695	0
AT3G43720	1307
AT3G09100	1502
AT3G04500	609
AT3G56260	88
AT3G48320	177
AT3G59650	614
AT3G59140	762
AT3G15500	18
AT3G03940	3292
AT3G29310	710
AT3G22970	2149
AT3G05120	1008
AT3G23175	241
AT3G30290	0
AT3G05550	31
AT3G47950	114
AT3G44770	30
AT3G52120	1045
AT3G13420	52
AT3G15190	9660
AT3G50090	0
AT3G32050	0
AT3G47760	13
AT3G01050	572
AT3G05530	3722
AT3G55600	176
AT3G45490	1
AT3G59530	69
AT3G43291	0
AT3G18810	0
AT3G05280	912
AT3G03650	34
AT3G18530	5
AT3G62710	2
AT3G59960	0
AT3G26870	0
AT3G58240	0
AT3G24480	3574
AT3G50710	2
AT3G51570	2
AT3G59780	5441
AT3G28410	0
AT3G62570	80
AT3G49040	0
AT3G26700	368
AT3G06035	724
AT3G01380	791
AT3G03410	0
AT3G22183	0
AT3G16290	4091
AT3G20390	7096
AT3G63410	12828
AT3G52730	2808
AT3G22240	1125
AT3G62615	0
AT3G25890	578
AT3G58200	42
AT3G01520	1320
AT3G24542	0
AT3G53240	381
AT3G62740	186
AT3G32150	0
AT3G42830	0
AT3G54363	52
AT3G19800	1033
AT3G02660	1089
AT3G24315	349
AT3G16110	710
AT3G28280	0
AT3G59670	790
AT3G02120	728
AT3G54400	2973
AT3G10040	589
AT3G22030	0
AT3G57340	602
AT3G26742	8
AT3G50760	165
AT3G58620	547
AT3G51710	81
AT3G25650	0
AT3G58210	0
AT3G06470	584
AT3G61830	316
AT3G25400	233
AT3G16550	0
AT3G24982	2
AT3G62810	2008
AT3G06560	0
AT3G05760	459
AT3G56570	101
AT3G04220	45
AT3G22790	1558
AT3G10270	1861
AT3G25720	0
AT3G27025	3
AT3G27473	17
AT3G61640	778
AT3G08010	1509
AT3G15740	3
AT3G62250	13828
AT3G47650	6155
AT3G01760	6
AT3G28970	477
AT3G54800	5
AT3G45280	10
AT3G08770	3525
AT3G32280	0
AT3G16175	29
AT3G29380	0
AT3G28880	71
AT3G13225	992
AT3G52800	981
AT3G55490	161
AT3G43210	411
AT3G28430	573
AT3G61340	4
AT3G09220	753
AT3G57920	0
AT3G42148	0
AT3G28715	1933
AT3G05345	202
AT3G26539	40
AT3G03500	54
AT3G11490	520
AT3G06500	1459
AT3G02620	40
AT3G56500	1
AT3G51290	488
AT3G31910	0
AT3G48050	2287
AT3G48835	3
AT3G13480	447
AT3G10815	9
AT3G16200	559
AT3G20555	0
AT3G51250	1038
AT3G06550	1310
AT3G18940	649
AT3G03140	564
AT3G59920	4918
AT3G42160	0
AT3G60390	484
AT3G57550	1486
AT3G03600	999
AT3G52105	69
AT3G19220	516
AT3G18490	3511
AT3G44235	0
AT3G15650	461
AT3G44050	810
AT3G57740	14
AT3G57220	750
AT3G48187	139
AT3G21500	2
AT3G08600	461
AT3G30200	0
AT3G61970	106
AT3G07760	628
AT3G17020	7739
AT3G59890	682
AT3G51520	726
AT3G07005	0
AT3G46000	2230
AT3G52430	536
AT3G11670	819
AT3G58000	28
AT3G57330	2038
AT3G63540	9160
AT3G19720	2066
AT3G05410	729
AT3G17190	0
AT3G26085	503
AT3G60820	3344
AT3G51540	59
AT3G32200	0
AT3G53075	0
AT3G55480	886
AT3G58585	0
AT3G07340	294
AT3G18700	0
AT3G46140	0
AT3G30430	0
AT3G02250	1505
AT3G12030	0
AT3G11990	0
AT3G62720	517
AT3G46900	232
AT3G50580	0
AT3G01810	1258
AT3G53740	9130
AT3G04280	0
AT3G57600	135
AT3G25940	247
AT3G20993	0
AT3G50220	59
AT3G27050	766
AT3G29200	969
AT3G10740	1522
AT3G20230	1491
AT3G60250	939
AT3G09000	859
AT3G06480	1069
AT3G61940	0
AT3G55800	20126
AT3G33494	0
AT3G24710	0
AT3G16460	7814
AT3G07550	253
AT3G24690	0
AT3G48660	76
AT3G26100	1257
AT3G49870	1008
AT3G50880	413
AT3G57900	0
AT3G02240	51
AT3G63350	1
AT3G63180	727
AT3G07580	137
AT3G59120	8
AT3G47410	0
AT3G50920	390
AT3G02750	1512
AT3G61350	157
AT3G59940	7
AT3G15490	0
AT3G13160	833
AT3G51480	346
AT3G61760	142
AT3G49115	0
AT3G52500	3014
AT3G48870	8427
AT3G60420	0
AT3G18090	290
AT3G09330	29
AT3G53840	16
AT3G09950	16
AT3G04940	1291
AT3G43800	1548
AT3G25830	0
AT3G27960	519
AT3G53110	2460
AT3G45500	1
AT3G59830	8
AT3G58180	478
AT3G11030	442
AT3G27870	293
AT3G46670	0
AT3G12410	2
AT3G24450	59
AT3G26235	15
AT3G11230	435
AT3G05937	145
AT3G61570	338
AT3G27490	8
AT3G10610	2066
AT3G08680	1903
AT3G44210	0
AT3G55950	107
AT3G54980	399
AT3G18730	261
AT3G56670	0
AT3G03520	536
AT3G04650	1454
AT3G14730	131
AT3G58990	2279
AT3G23980	811
AT3G03230	2
AT3G58470	522
AT3G47540	182
AT3G55450	979
AT3G09670	439
AT3G49900	233
AT3G61962	0
AT3G29785	0
AT3G13672	51
AT3G42990	0
AT3G62460	480
AT3G23240	4
AT3G26620	3
AT3G18400	122
AT3G45460	0
AT3G15351	153
AT3G58640	1365
AT3G12640	858
AT3G03710	3347
AT3G16820	0
AT3G17830	461
AT3G28345	1336
AT3G14840	3332
AT3G55740	383
AT3G46830	1114
AT3G23390	6658
AT3G09380	0
AT3G08860	210
AT3G05900	0
AT3G54880	450
AT3G16620	666
AT3G45930	1252
AT3G27350	351
AT3G63130	1171
AT3G49730	290
AT3G23715	0
AT3G17820	2758
AT3G61300	0
AT3G59740	1
AT3G14790	1015
AT3G16230	943
AT3G22410	104
AT3G52550	50
AT3G30350	39
AT3G18850	217
AT3G03820	56
AT3G12190	0
AT3G51470	229
AT3G47720	23
AT3G23145	0
AT3G51280	864
AT3G29110	1
AT3G13890	0
AT3G47680	364
AT3G25980	784
AT3G63220	271
AT3G49550	257
AT3G22160	147
AT3G49430	1905
AT3G14380	5
AT3G25910	1177
AT3G50560	18
AT3G50630	314
AT3G46470	1
AT3G09260	46132
AT3G04740	1121
AT3G45851	0
AT3G51320	225
AT3G14750	157
AT3G58480	9
AT3G52150	8968
AT3G22337	0
AT3G07940	646
AT3G48040	322
AT3G42800	41
AT3G61510	0
AT3G06660	413
AT3G24290	0
AT3G62830	1972
AT3G07880	1504
AT3G21120	0
AT3G14570	374
AT3G26310	214
AT3G20040	156
AT3G05890	783
AT3G51460	1513
AT3G27390	955
AT3G07510	22
AT3G11590	1084
AT3G14900	1463
AT3G23600	5795
AT3G10780	6
AT3G46060	2208
AT3G45970	156
AT3G14940	5995
AT3G26200	136
AT3G11773	2
AT3G56100	362
AT3G47120	552
AT3G17090	2089
AT3G56250	53
AT3G01329	0
AT3G10030	683
AT3G04854	32
AT3G14520	2
AT3G03570	599
AT3G03640	805
AT3G42170	1849
AT3G28620	9
AT3G15120	893
AT3G15880	2038
AT3G08950	392
AT3G07190	329
AT3G62170	10
AT3G54580	4290
AT3G62950	47
AT3G58270	106
AT3G26570	3022
AT3G51642	38
AT3G54020	220
AT3G54840	1043
AT3G07090	1244
AT3G62680	685
AT3G12800	3014
AT3G25870	165
AT3G17980	3
AT3G44766	0
AT3G45050	900
AT3G50020	0
AT3G12620	1049
AT3G05850	599
AT3G14560	229
AT3G09860	4683
AT3G59280	777
AT3G28150	29
AT3G10540	514
AT3G28050	1489
AT3G15240	426
AT3G11400	4715
AT3G53460	59872
AT3G48980	207
AT3G01324	0
AT3G43505	0
AT3G59680	154
AT3G43083	0
AT3G53210	147
AT3G19610	0
AT3G10290	56
AT3G28810	0
AT3G03960	4856
AT3G47940	253
AT3G50430	187
AT3G05770	3
AT3G17180	0
AT3G02210	208
AT3G48250	301
AT3G57700	0
AT3G46580	298
AT3G01910	4280
AT3G15760	82
AT3G61898	88
AT3G25480	1268
AT3G59970	8957
AT3G50500	3211
AT3G58400	0
AT3G44290	7
AT3G17712	88
AT3G52640	1110
AT3G25850	0
AT3G21990	0
AT3G04080	1012
AT3G18370	1464
AT3G46230	0
AT3G09180	502
AT3G50700	522
AT3G47340	243
AT3G23685	0
AT3G15170	26
AT3G08580	43670
AT3G44620	1125
AT3G51310	1748
AT3G18720	1
AT3G13790	1943
AT3G53420	6400
AT3G50060	254
AT3G04060	156
AT3G01311	4
AT3G23430	1944
AT3G48230	1
AT3G59540	5875
AT3G13650	440
AT3G54850	418
AT3G45170	1
AT3G04550	6627
AT3G50440	701
AT3G61290	0
AT3G48360	2021
AT3G48310	426
AT3G32410	0
AT3G16750	199
AT3G02180	2182
AT3G63093	1
AT3G14395	26
AT3G63530	343
AT3G11310	0
AT3G19615	0
AT3G53140	0
AT3G46590	1772
AT3G05730	11542
AT3G62870	10660
AT3G48100	182
AT3G07350	141
AT3G11510	7973
AT3G27040	0
AT3G18715	14
AT3G05180	348
AT3G15040	472
AT3G51830	687
AT3G22770	0
AT3G06320	461
AT3G57850	0
AT3G20015	622
AT3G24160	4753
AT3G61710	653
AT3G52510	1
AT3G13380	536
AT3G61140	1681
AT3G09830	473
AT3G13040	637
AT3G09430	59
AT3G14650	2940
AT3G03847	0
AT3G14270	1890
AT3G06250	699
AT3G29033	0
AT3G23800	167
AT3G44006	0
AT3G15410	1059
AT3G56480	821
AT3G10195	0
AT3G09720	558
AT3G49530	629
AT3G21060	580
AT3G57140	173
AT3G10380	2584
AT3G15130	127
AT3G24670	523
AT3G13845	331
AT3G59320	161
AT3G61740	334
AT3G57830	279
AT3G29160	852
AT3G42950	581
AT3G11940	11490
AT3G49440	0
AT3G44700	3
AT3G54240	0
AT3G28570	13
AT3G15220	591
AT3G47170	0
AT3G50530	1394
AT3G47930	1326
AT3G50340	377
AT3G49540	16
AT3G54010	1431
AT3G04000	54
AT3G02810	0
AT3G02730	6402
AT3G27230	1184
AT3G43590	770
AT3G23320	0
AT3G12580	702
AT3G57670	72
AT3G16240	4249
AT3G55720	69
AT3G49820	15
AT3G18240	970
AT3G04630	1427
AT3G12470	0
AT3G26120	3
AT3G14890	949
AT3G09770	949
AT3G07720	1262
AT3G29645	0
AT3G17910	526
AT3G52260	214
AT3G06400	3005
AT3G45275	0
AT3G46700	185
AT3G18250	100
AT3G01500	65875
AT3G16930	0
AT3G27320	520
AT3G52900	441
AT3G54740	227
AT3G17225	25
AT3G29670	61
AT3G28170	5
AT3G49140	3285
AT3G26110	3
AT3G20000	3459
AT3G50950	1919
AT3G10560	3
AT3G19180	648
AT3G15356	662
AT3G27180	948
AT3G23605	145
AT3G50770	46
AT3G49330	52
AT3G01390	3533
AT3G60350	730
AT3G23900	1323
AT3G15750	245
AT3G23970	0
AT3G50590	2738
AT3G44580	2
AT3G01020	0
AT3G15420	49
AT3G57590	158
AT3G03773	342
AT3G49130	5
AT3G48120	295
AT3G16350	372
AT3G20110	273
AT3G55280	3198
AT3G66652	351
AT3G17890	83
AT3G14680	601
AT3G26060	11551
AT3G06760	379
AT3G53540	986
AT3G49950	79
AT3G21260	220
AT3G55590	0
AT3G19430	317
AT3G09200	23842
AT3G04360	22
AT3G12920	538
AT3G57950	36
AT3G58420	0
AT3G49360	379
AT3G15840	6728
AT3G25670	67
AT3G50000	1673
AT3G01660	359
AT3G59150	134
AT3G20910	205
AT3G07980	466
AT3G30842	12
AT3G55140	709
AT3G18130	3370
AT3G21680	61
AT3G06730	1503
AT3G47620	1582
AT3G57980	355
AT3G58390	0
AT3G20970	754
AT3G58440	0
AT3G25190	834
AT3G29830	0
AT3G54910	188
AT3G48580	16
AT3G32180	0
AT3G18770	163
AT3G21400	307
AT3G24880	532
AT3G51644	1
AT3G21465	426
AT3G52520	61
AT3G06530	2042
AT3G49250	383
AT3G07770	3324
AT3G23110	98
AT3G56410	0
AT3G60410	767
AT3G12430	0
AT3G61630	216
AT3G20930	494
AT3G12340	382
AT3G19840	802
AT3G49055	12
AT3G28700	462
AT3G02990	145
AT3G26550	62
AT3G52050	553
AT3G51450	177
AT3G49180	494
AT3G55550	1
AT3G47610	582
AT3G23100	332
AT3G19050	944
AT3G07060	342
AT3G09320	462
AT3G24520	0
AT3G51350	65
AT3G29080	0
AT3G57390	234
AT3G17390	14027
AT3G63255	0
AT3G27160	9307
AT3G14120	842
AT3G23920	1386
AT3G01480	8048
AT3G11130	7444
AT3G19100	1481
AT3G45030	3583
AT3G61160	176
AT3G43980	1223
AT3G43410	0
AT3G25120	432
AT3G45610	139
AT3G13290	938
AT3G44490	0
AT3G10140	481
AT3G51660	846
AT3G61440	11366
AT3G58030	1323
AT3G43220	791
AT3G50240	938
AT3G09960	20
AT3G57300	1440
AT3G46210	445
AT3G55515	3
AT3G62330	749
AT3G26640	365
AT3G26147	0
AT3G22370	1047
AT3G18750	443
AT3G62990	1
AT3G53890	5758
AT3G05680	1721
AT3G52880	11692
AT3G01260	486
AT3G59550	187
AT3G26370	1006
AT3G44960	107
AT3G45740	398
AT3G48280	82
AT3G05350	1999
AT3G18550	0
AT3G11650	188
AT3G22942	321
AT3G03950	1034
AT3G23290	448
AT3G44680	708
AT3G03890	1007
AT3G29410	55
AT3G58050	1159
AT3G25590	184
AT3G13740	1126
AT3G19410	0
AT3G58170	673
AT3G12060	27
AT3G28600	4
AT3G50850	34
AT3G44540	168
AT3G43833	0
AT3G45300	842
AT3G61550	322
AT3G11220	347
AT3G50180	0
AT3G07480	4303
AT3G47660	10
AT3G14130	224
AT3G12260	3351
AT3G16785	952
AT3G21940	0
AT3G17700	288
AT3G48780	824
AT3G57630	513
AT3G30387	0
AT3G50808	0
AT3G09870	1
AT3G06170	989
AT3G07540	619
AT3G61600	1891
AT3G25597	75
AT3G54340	1
AT3G04520	803
AT3G59220	445
AT3G14170	96
AT3G15080	379
AT3G16730	242
AT3G54650	933
AT3G42960	0
AT3G27000	273
AT3G06860	3120
AT3G24870	609
AT3G55180	3
AT3G19970	201
AT3G18518	0
AT3G11700	2094
AT3G62300	1056
AT3G03480	3
AT3G48131	4
AT3G47600	167
AT3G14060	210
AT3G61680	170
AT3G10590	15
AT3G58130	143
AT3G20240	776
AT3G02890	535
AT3G10572	252
AT3G13228	0
AT3G44990	4138
AT3G13800	374
AT3G19340	1104
AT3G52060	1120
AT3G53700	972
AT3G43645	0
AT3G15920	926
AT3G22345	0
AT3G19890	0
AT3G16080	5999
AT3G13310	861
AT3G49000	616
AT3G48940	17
AT3G41762	5
AT3G56720	1483
AT3G20120	386
AT3G19370	1554
AT3G53750	1054
AT3G10050	2001
AT3G13640	32
AT3G12500	1214
AT3G21910	0
AT3G61540	638
AT3G52920	1241
AT3G30770	5
AT3G20520	13
AT3G63110	663
AT3G12120	15766
AT3G10860	8750
AT3G30725	13
AT3G23530	2590
AT3G17730	88
AT3G23122	0
AT3G16432	0
AT3G42565	0
AT3G12550	422
AT3G08660	63
AT3G17350	237
AT3G54210	12362
AT3G55050	564
AT3G10430	4
AT3G06430	1570
AT3G12530	249
AT3G11920	2
AT3G59900	118
AT3G24010	414
AT3G14280	177
AT3G11890	328
AT3G04130	172
AT3G11580	162
AT3G19200	46
AT3G21290	646
AT3G28155	10
AT3G27415	0
AT3G12230	1
AT3G56050	2137
AT3G21420	168
AT3G14390	1979
AT3G24929	45
AT3G12250	182
AT3G29740	0
AT3G23680	0
AT3G45470	0
AT3G21825	0
AT3G04540	0
AT3G62510	6
AT3G23633	0
AT3G62640	1
AT3G23150	767
AT3G59380	1085
AT3G06880	1357
AT3G55700	29
AT3G02010	0
AT3G47350	4328
AT3G53310	36
AT3G26080	333
AT3G17261	0
AT3G26350	22
AT3G56120	531
AT3G22720	0
AT3G60150	112
AT3G57240	174
AT3G19035	0
AT3G03130	828
AT3G49740	0
AT3G14230	2592
AT3G60970	1
AT3G12690	236
AT3G47220	43
AT3G26010	0
AT3G19530	0
AT3G12890	18
AT3G45870	35
AT3G52380	7249
AT3G16150	119
AT3G52480	75
AT3G25740	320
AT3G22180	394
AT3G25265	0
AT3G05390	84
AT3G54720	579
AT3G15000	7558
AT3G05860	0
AT3G16250	2107
AT3G20130	159
AT3G20490	369
AT3G01640	510
AT3G13390	3
AT3G01327	0
AT3G13850	2
AT3G03030	161
AT3G62060	419
AT3G22845	1449
AT3G24513	0
AT3G02340	461
AT3G57130	55
AT3G59580	39
AT3G24750	36
AT3G45180	6
AT3G45880	73
AT3G05310	1
AT3G43110	97
AT3G43430	134
AT3G06280	1
AT3G01330	206
AT3G47295	155
AT3G48600	95
AT3G26920	244
AT3G57690	7
AT3G15780	113
AT3G63080	653
AT3G22310	2469
AT3G28690	1292
AT3G60500	1062
AT3G19553	675
AT3G15390	206
AT3G58160	216
AT3G60260	382
AT3G45750	247
AT3G24000	228
AT3G01400	304
AT3G46260	1
AT3G29250	242
AT3G52470	1685
AT3G62260	149
AT3G47850	677
AT3G56770	43
AT3G09570	1060
AT3G30280	0
AT3G25780	267
AT3G53130	1239
AT3G24715	130
AT3G53010	44
AT3G21000	1
AT3G42995	0
AT3G25810	1
AT3G61890	124
AT3G16890	136
AT3G26220	84
AT3G60020	0
AT3G13020	61
AT3G49080	1537
AT3G48070	827
AT3G15690	1114
AT3G55790	0
AT3G21300	1077
AT3G59100	818
AT3G04380	168
AT3G62110	1286
AT3G06340	652
AT3G26600	509
AT3G59450	12
AT3G17860	310
AT3G19508	249
AT3G19270	31
AT3G61720	0
AT3G07140	910
AT3G60490	50
AT3G56750	579
AT3G25110	568
AT3G24210	113
AT3G14300	1
AT3G04430	0
AT3G07560	2044
AT3G27280	1732
AT3G46370	184
AT3G48390	13
AT3G19010	1279
AT3G59840	1348
AT3G53680	270
AT3G02520	2164
AT3G55360	2242
AT3G61080	828
AT3G45850	1230
AT3G23740	183
AT3G49725	516
AT3G25820	0
AT3G48170	3007
AT3G16690	91
AT3G61620	469
AT3G44703	0
AT3G14910	372
AT3G11390	3
AT3G14460	45
AT3G18773	46
AT3G04020	209
AT3G07640	1084
AT3G18280	1123
AT3G56950	907
AT3G06545	1
AT3G58900	237
AT3G14075	627
