Geneid	SRR9257061
AT5G67260	1124
AT5G26260	1491
AT5G24400	1226
AT5G40150	185
AT5G59865	17
AT5G65710	359
AT5G45760	290
AT5G53540	1093
AT5G60030	852
AT5G57035	412
AT5G21070	488
AT5G43380	207
AT5G15340	55
AT5G58320	448
AT5G23900	4311
AT5G49590	0
AT5G42223	0
AT5G35480	119
AT5G19090	2812
AT5G08030	19
AT5G19315	0
AT5G58730	435
AT5G18680	928
AT5G37310	1208
AT5G34881	0
AT5G22700	468
AT5G13140	1633
AT5G42460	96
AT5G58130	455
AT5G39365	0
AT5G59930	31
AT5G65020	2157
AT5G48420	0
AT5G43745	912
AT5G38392	0
AT5G06920	0
AT5G53320	221
AT5G63050	1859
AT5G53570	914
AT5G23730	236
AT5G41790	2821
AT5G16880	1870
AT5G53060	489
AT5G01750	6722
AT5G03830	133
AT5G08290	3698
AT5G46420	3551
AT5G62340	206
AT5G64760	640
AT5G46450	847
AT5G49510	1051
AT5G67380	1274
AT5G56560	0
AT5G46877	0
AT5G03230	293
AT5G40050	0
AT5G58120	86
AT5G22910	0
AT5G03620	22
AT5G20150	1660
AT5G24410	49
AT5G40660	604
AT5G24580	269
AT5G13370	374
AT5G18470	45
AT5G52340	22
AT5G55230	2785
AT5G67370	1516
AT5G16800	363
AT5G55540	765
AT5G52140	0
AT5G20860	83
AT5G42620	1321
AT5G38800	6
AT5G46570	885
AT5G14650	588
AT5G35050	0
AT5G13460	358
AT5G25180	0
AT5G63450	39
AT5G55470	62
AT5G03406	147
AT5G21940	1377
AT5G51170	104
AT5G40770	3133
AT5G67080	16
AT5G14470	11
AT5G11650	278
AT5G18570	2711
AT5G66020	0
AT5G01800	1133
AT5G48953	0
AT5G63625	11
AT5G58110	1797
AT5G54150	0
AT5G12480	1275
AT5G27780	0
AT5G02410	315
AT5G41300	4
AT5G48950	21
AT5G59260	17
AT5G56050	17
AT5G66750	606
AT5G07220	1099
AT5G05080	1601
AT5G28460	36
AT5G42830	65
AT5G65670	7604
AT5G51640	181
AT5G02580	108
AT5G17120	0
AT5G01190	75
AT5G09530	1330
AT5G07340	2299
AT5G43900	1677
AT5G37780	6927
AT5G65450	316
AT5G15820	151
AT5G09330	1767
AT5G53940	591
AT5G02510	8
AT5G59370	2
AT5G04320	601
AT5G26040	337
AT5G55930	663
AT5G62210	1115
AT5G43935	0
AT5G15725	16
AT5G30341	0
AT5G21430	2216
AT5G36662	0
AT5G51140	914
AT5G42820	316
AT5G03680	165
AT5G41110	215
AT5G59020	238
AT5G46150	531
AT5G40340	1698
AT5G09510	4608
AT5G24390	96
AT5G49810	2645
AT5G65950	1961
AT5G38130	0
AT5G10240	1341
AT5G51330	14
AT5G53720	0
AT5G44820	89
AT5G17090	0
AT5G62620	495
AT5G20360	555
AT5G09860	931
AT5G37360	2027
AT5G14550	868
AT5G63905	138
AT5G02700	0
AT5G16610	407
AT5G24490	9346
AT5G61820	2073
AT5G14240	1059
AT5G01590	7394
AT5G28010	68
AT5G58770	114
AT5G61490	14
AT5G45260	598
AT5G36770	0
AT5G58375	715
AT5G62170	152
AT5G50520	0
AT5G40350	0
AT5G49920	2
AT5G02440	115
AT5G60650	25
AT5G19010	1611
AT5G59970	2066
AT5G26749	63
AT5G20940	0
AT5G08480	0
AT5G07060	11
AT5G10920	2053
AT5G41610	1
AT5G61150	1908
AT5G14870	18
AT5G48860	0
AT5G03920	1
AT5G09490	0
AT5G06750	499
AT5G02140	45
AT5G53700	17
AT5G09560	0
AT5G51460	397
AT5G40840	244
AT5G55950	42
AT5G52390	44
AT5G59250	3066
AT5G45630	21
AT5G35370	255
AT5G52450	712
AT5G54390	2547
AT5G26130	0
AT5G45200	64
AT5G26717	0
AT5G45590	450
AT5G48945	0
AT5G20970	331
AT5G49650	1829
AT5G05400	114
AT5G42990	460
AT5G01040	562
AT5G50790	28
AT5G11730	386
AT5G14670	0
AT5G02900	0
AT5G24220	7
AT5G02220	39
AT5G03770	79
AT5G59290	1972
AT5G39080	368
AT5G60180	12
AT5G04853	0
AT5G05370	2303
AT5G48140	4
AT5G53390	6
AT5G57700	443
AT5G20040	950
AT5G61850	5
AT5G16150	4362
AT5G55380	69
AT5G27340	0
AT5G05730	1046
AT5G48770	0
AT5G45080	101
AT5G19840	171
AT5G58140	4098
AT5G35690	1135
AT5G28345	0
AT5G39460	1
AT5G06650	4
AT5G44070	1567
AT5G55730	1414
AT5G09280	0
AT5G42567	0
AT5G07110	173
AT5G01620	427
AT5G06720	82
AT5G01020	2086
AT5G55810	129
AT5G64200	1476
AT5G10040	70
AT5G55620	371
AT5G47640	761
AT5G42200	102
AT5G28463	1
AT5G44316	0
AT5G26770	138
AT5G21150	11
AT5G20400	1014
AT5G58670	207
AT5G03545	1033
AT5G61040	334
AT5G40382	1
AT5G19210	392
AT5G61350	93
AT5G41401	0
AT5G25460	7913
AT5G15870	618
AT5G56530	878
AT5G28540	12725
AT5G25540	774
AT5G08535	301
AT5G38150	394
AT5G05540	558
AT5G20910	269
AT5G50630	0
AT5G04310	172
AT5G37020	1001
AT5G19710	0
AT5G57010	36
AT5G58530	296
AT5G19595	0
AT5G03345	842
AT5G04267	0
AT5G57000	190
AT5G35400	266
AT5G57340	95
AT5G66700	16
AT5G14895	5
AT5G10400	1877
AT5G61880	369
AT5G50365	0
AT5G64395	0
AT5G51280	760
AT5G63510	2280
AT5G05240	269
AT5G02080	92
AT5G47560	901
AT5G57460	1472
AT5G22300	362
AT5G64350	7535
AT5G37520	0
AT5G44060	281
AT5G45940	157
AT5G20030	108
AT5G18200	404
AT5G25950	0
AT5G26200	58
AT5G59990	57
AT5G54010	0
AT5G19570	444
AT5G40090	48
AT5G04780	123
AT5G19550	4144
AT5G23250	1686
AT5G43330	849
AT5G58440	1207
AT5G17440	695
AT5G49880	796
AT5G14860	3
AT5G01280	10
AT5G22730	269
AT5G06760	21
AT5G44210	154
AT5G42000	384
AT5G48010	757
AT5G57050	257
AT5G60130	2
AT5G26865	1
AT5G37960	1
AT5G45180	0
AT5G29050	0
AT5G47890	2792
AT5G57710	2500
AT5G64990	46
AT5G46800	2957
AT5G47760	621
AT5G16870	393
AT5G52280	783
AT5G43280	514
AT5G66920	1221
AT5G61360	74
AT5G01350	1535
AT5G19700	0
AT5G38340	141
AT5G64810	42
AT5G27270	711
AT5G21222	1041
AT5G04680	81
AT5G53080	186
AT5G38565	39
AT5G62610	982
AT5G58450	1136
AT5G61440	568
AT5G63650	189
AT5G44566	0
AT5G05960	1715
AT5G15800	5
AT5G16580	0
AT5G02060	101
AT5G65170	132
AT5G41820	1
AT5G55060	545
AT5G02010	346
AT5G13565	0
AT5G24680	155
AT5G53820	67
AT5G18810	78
AT5G36890	1239
AT5G18590	1468
AT5G41060	482
AT5G35180	2688
AT5G23050	1195
AT5G66600	137
AT5G58790	45
AT5G04530	1048
AT5G15930	475
AT5G61470	0
AT5G39870	1
AT5G53920	154
AT5G26600	901
AT5G38320	31
AT5G27430	683
AT5G44430	23
AT5G35230	0
AT5G38880	918
AT5G05550	220
AT5G23980	140
AT5G65274	0
AT5G34581	0
AT5G08305	65
AT5G07880	5
AT5G67100	630
AT5G48375	0
AT5G59130	876
AT5G43010	1822
AT5G16910	1370
AT5G15460	306
AT5G47970	436
AT5G41760	610
AT5G55460	18
AT5G43450	410
AT5G52560	1080
AT5G24570	327
AT5G64780	70
AT5G17010	1132
AT5G57320	42
AT5G42190	1794
AT5G15360	16
AT5G66150	8
AT5G01480	19
AT5G56075	0
AT5G61540	185
AT5G46160	854
AT5G26860	1764
AT5G60930	1239
AT5G10620	216
AT5G45660	166
AT5G16230	64
AT5G51795	88
AT5G02480	6130
AT5G26731	102
AT5G09210	0
AT5G09440	566
AT5G64050	3578
AT5G05150	0
AT5G15530	1360
AT5G22860	253
AT5G22810	0
AT5G09260	270
AT5G01305	0
AT5G56150	871
AT5G51590	443
AT5G62570	501
AT5G55490	37
AT5G23280	857
AT5G17760	877
AT5G23080	802
AT5G52420	624
AT5G38560	917
AT5G42120	3
AT5G11450	3713
AT5G07400	164
AT5G12880	88
AT5G16780	1684
AT5G19130	657
AT5G40260	0
AT5G09540	27
AT5G16040	1025
AT5G47580	328
AT5G02460	159
AT5G11610	275
AT5G23130	147
AT5G14920	4069
AT5G37460	5
AT5G41685	518
AT5G08430	546
AT5G06100	362
AT5G26667	3629
AT5G59650	101
AT5G45980	0
AT5G25020	42
AT5G62600	663
AT5G43820	70
AT5G07780	9
AT5G45580	59
AT5G22791	0
AT5G29624	0
AT5G50175	14
AT5G16990	528
AT5G49320	40
AT5G08620	1141
AT5G03420	1149
AT5G44850	0
AT5G46510	524
AT5G66430	0
AT5G11440	24
AT5G41920	524
AT5G47300	0
AT5G17540	5
AT5G16280	964
AT5G14290	0
AT5G18280	1481
AT5G56369	0
AT5G20810	8
AT5G46460	110
AT5G66830	20
AT5G42130	1301
AT5G14460	1525
AT5G61280	22
AT5G48605	0
AT5G16930	621
AT5G52210	366
AT5G19473	1
AT5G24840	412
AT5G28090	0
AT5G05170	10078
AT5G24780	79
AT5G19180	1239
AT5G50335	150
AT5G12250	5208
AT5G64910	58
AT5G13130	0
AT5G49560	252
AT5G11000	960
AT5G40760	1379
AT5G07570	26
AT5G58680	28
AT5G60540	2061
AT5G27980	1
AT5G55270	13
AT5G09450	488
AT5G18525	843
AT5G44575	304
AT5G66490	293
AT5G04920	1245
AT5G56360	2773
AT5G01740	124
AT5G28610	27
AT5G27200	1
AT5G18000	0
AT5G57060	214
AT5G15853	0
AT5G57950	507
AT5G37430	0
AT5G64600	314
AT5G06010	4
AT5G51110	5554
AT5G51930	19
AT5G24215	23
AT5G57550	0
AT5G43580	672
AT5G65207	571
AT5G52710	16
AT5G67090	47
AT5G09910	12
AT5G46100	84
AT5G47060	720
AT5G58100	1799
AT5G13530	1533
AT5G67470	1298
AT5G20710	21
AT5G13640	1686
AT5G51100	1437
AT5G27790	0
AT5G37510	6460
AT5G04180	7
AT5G60530	938
AT5G58960	1131
AT5G01880	50
AT5G08310	111
AT5G67590	3324
AT5G42140	504
AT5G48880	2450
AT5G52600	8
AT5G54640	963
AT5G27690	258
AT5G65720	3264
AT5G13000	4146
AT5G20610	866
AT5G44390	123
AT5G61495	0
AT5G11800	412
AT5G02210	7
AT5G13800	1229
AT5G62930	1049
AT5G43070	350
AT5G51451	19
AT5G39630	0
AT5G14515	0
AT5G13810	905
AT5G12860	11872
AT5G47590	72
AT5G05750	309
AT5G25560	1414
AT5G02310	1581
AT5G52310	9196
AT5G51200	1769
AT5G40855	0
AT5G38350	41
AT5G04190	11
AT5G07870	289
AT5G49180	0
AT5G17470	0
AT5G14890	55
AT5G49945	652
AT5G58240	776
AT5G54960	2965
AT5G66000	117
AT5G44582	61
AT5G52430	407
AT5G16180	726
AT5G38397	0
AT5G25010	111
AT5G19270	0
AT5G42655	29
AT5G02550	179
AT5G62100	92
AT5G36659	0
AT5G47940	262
AT5G24180	1
AT5G45680	2320
AT5G42770	284
AT5G55680	114
AT5G67150	503
AT5G01760	5
AT5G12170	702
AT5G14230	212
AT5G61670	767
AT5G38391	0
AT5G45820	209
AT5G38290	650
AT5G10810	422
AT5G61430	93
AT5G35695	0
AT5G27495	0
AT5G54720	121
AT5G13420	7709
AT5G19960	429
AT5G41190	1610
AT5G45210	117
AT5G58610	50
AT5G23908	0
AT5G55980	1
AT5G47175	0
AT5G23360	96
AT5G08790	1175
AT5G42230	5
AT5G17420	412
AT5G19640	0
AT5G27765	4
AT5G22940	297
AT5G07320	546
AT5G46025	0
AT5G26910	583
AT5G10630	846
AT5G39400	0
AT5G56960	2
AT5G26060	0
AT5G22360	697
AT5G05520	1095
AT5G54790	21
AT5G23480	72
AT5G02170	10
AT5G22580	1750
AT5G12110	203
AT5G60270	269
AT5G18580	1807
AT5G43155	86
AT5G13310	346
AT5G37290	205
AT5G10695	0
AT5G55600	717
AT5G16760	1378
AT5G35730	872
AT5G64870	29
AT5G50930	93
AT5G14000	219
AT5G61520	914
AT5G13060	290
AT5G33280	634
AT5G50820	105
AT5G43290	131
AT5G41890	0
AT5G01150	2
AT5G60640	3531
AT5G52155	0
AT5G06960	341
AT5G54540	2635
AT5G18080	54
AT5G37070	309
AT5G01140	0
AT5G01540	0
AT5G01830	361
AT5G03550	11
AT5G03140	403
AT5G16620	2260
AT5G38378	0
AT5G51990	1
AT5G54740	0
AT5G39430	0
AT5G05690	2429
AT5G63020	442
AT5G52640	251
AT5G23270	10
AT5G04790	0
AT5G47635	39
AT5G46795	0
AT5G59780	490
AT5G51660	1145
AT5G37350	801
AT5G52800	46
AT5G61780	6337
AT5G26640	0
AT5G48170	47
AT5G42270	16062
AT5G13410	961
AT5G57015	872
AT5G63710	584
AT5G39330	5
AT5G56290	1976
AT5G45220	30
AT5G15150	174
AT5G59400	223
AT5G49700	69
AT5G44080	496
AT5G26790	71
AT5G42440	155
AT5G45510	4744
AT5G66250	432
AT5G42880	340
AT5G35670	144
AT5G24575	0
AT5G50600	0
AT5G22840	521
AT5G54800	2521
AT5G07571	1
AT5G24130	0
AT5G22800	3170
AT5G36907	51
AT5G03720	117
AT5G03330	458
AT5G18420	758
AT5G56860	589
AT5G63770	512
AT5G03270	8
AT5G18460	649
AT5G13730	1537
AT5G10190	424
AT5G42240	1330
AT5G06820	2
AT5G52950	227
AT5G55210	547
AT5G40540	164
AT5G04170	1179
AT5G10590	0
AT5G58020	1415
AT5G17100	0
AT5G07545	0
AT5G22750	267
AT5G28520	0
AT5G61410	15910
AT5G16840	1333
AT5G13260	1065
AT5G53560	4319
AT5G24010	265
AT5G23320	34
AT5G49020	1023
AT5G60660	251
AT5G16010	1908
AT5G39940	461
AT5G51830	1307
AT5G11350	491
AT5G03050	222
AT5G61390	182
AT5G61640	212
AT5G57345	2197
AT5G24105	126
AT5G57690	15
AT5G43040	74
AT5G02730	0
AT5G38790	11
AT5G65740	256
AT5G33330	0
AT5G01420	91
AT5G35735	1812
AT5G46820	1
AT5G65690	102
AT5G54020	73
AT5G50410	452
AT5G04490	481
AT5G07210	0
AT5G10960	3705
AT5G10820	377
AT5G45610	300
AT5G66130	173
AT5G49860	0
AT5G48020	1340
AT5G12240	636
AT5G11500	5258
AT5G34887	0
AT5G62540	635
AT5G49710	406
AT5G09930	4
AT5G47530	41
AT5G22270	210
AT5G02450	9384
AT5G58830	0
AT5G39670	13
AT5G51510	520
AT5G61840	894
AT5G53400	1370
AT5G21020	1628
AT5G55150	0
AT5G36220	157
AT5G49770	94
AT5G40405	152
AT5G37710	214
AT5G50310	1778
AT5G10150	188
AT5G40690	296
AT5G66970	0
AT5G49665	430
AT5G37280	0
AT5G24340	381
AT5G25270	1388
AT5G10560	1721
AT5G07530	5
AT5G02790	4340
AT5G48820	121
AT5G55040	1302
AT5G67540	490
AT5G26660	52
AT5G47210	21936
AT5G24500	538
AT5G59280	0
AT5G57150	490
AT5G15200	21451
AT5G02160	11482
AT5G53450	3509
AT5G38400	0
AT5G24260	1192
AT5G56280	913
AT5G10390	1174
AT5G08740	1380
AT5G35430	979
AT5G37270	0
AT5G60000	0
AT5G64830	561
AT5G28060	8101
AT5G10500	0
AT5G16810	687
AT5G43910	241
AT5G41420	0
AT5G46200	0
AT5G15750	657
AT5G52440	2690
AT5G46190	661
AT5G16650	711
AT5G14950	1062
AT5G63380	696
AT5G65570	106
AT5G12190	560
AT5G28730	0
AT5G05070	1
AT5G10550	1969
AT5G11400	0
AT5G11760	1094
AT5G11290	6
AT5G43650	4
AT5G50100	350
AT5G13100	1114
AT5G01710	1557
AT5G26673	0
AT5G18700	865
AT5G39600	505
AT5G14770	287
AT5G16160	62
AT5G52730	1
AT5G03440	190
AT5G24310	237
AT5G51370	87
AT5G17730	0
AT5G05480	315
AT5G48670	43
AT5G40510	349
AT5G03020	7
AT5G66810	503
AT5G28160	0
AT5G23920	1276
AT5G20870	71
AT5G17110	0
AT5G43710	505
AT5G52020	34
AT5G54600	12602
AT5G58760	321
AT5G05720	0
AT5G14750	92
AT5G62860	0
AT5G04110	305
AT5G03970	210
AT5G16750	1067
AT5G43140	276
AT5G05285	0
AT5G44370	465
AT5G38670	0
AT5G05830	366
AT5G50960	1639
AT5G36920	27
AT5G40210	19
AT5G22520	9
AT5G53592	10
AT5G07165	0
AT5G51980	1034
AT5G44710	618
AT5G12400	1160
AT5G54180	909
AT5G43020	723
AT5G34930	464
AT5G06490	8
AT5G26610	586
AT5G10750	383
AT5G39360	292
AT5G42050	2612
AT5G27580	0
AT5G14200	7868
AT5G08335	162
AT5G60780	128
AT5G67070	2406
AT5G12470	3546
AT5G19320	1031
AT5G07860	500
AT5G18705	0
AT5G55640	213
AT5G40270	253
AT5G47880	2032
AT5G26570	8336
AT5G13181	3
AT5G67020	39
AT5G04440	1065
AT5G63000	705
AT5G48490	300
AT5G59845	30
AT5G23870	204
AT5G36820	0
AT5G04640	0
AT5G03750	0
AT5G46850	158
AT5G67385	952
AT5G66220	0
AT5G10625	85
AT5G17200	0
AT5G58970	253
AT5G18020	69
AT5G05200	5554
AT5G60040	580
AT5G22090	5712
AT5G46871	14
AT5G33320	4674
AT5G47790	498
AT5G09980	64
AT5G37200	0
AT5G09470	97
AT5G07120	460
AT5G35525	18
AT5G20200	917
AT5G22020	1126
AT5G57540	107
AT5G61060	704
AT5G25050	123
AT5G62790	4602
AT5G03510	128
AT5G03980	0
AT5G60080	0
AT5G56130	528
AT5G09420	299
AT5G51780	117
AT5G22680	0
AT5G08139	247
AT5G14280	87
AT5G52040	2466
AT5G09880	1610
AT5G27260	0
AT5G14490	4
AT5G52290	45
AT5G45370	132
AT5G35475	0
AT5G57630	2294
AT5G24610	1700
AT5G54350	0
AT5G66550	559
AT5G13690	853
AT5G66850	1028
AT5G62920	317
AT5G57030	1977
AT5G56340	530
AT5G09300	272
AT5G27660	151
AT5G64020	612
AT5G12200	1249
AT5G27450	806
AT5G35170	4445
AT5G47090	441
AT5G40860	28
AT5G65840	1228
AT5G55320	0
AT5G27893	13
AT5G08590	2063
AT5G08640	3688
AT5G60730	140
AT5G26310	100
AT5G54910	688
AT5G39100	5
AT5G02490	1222
AT5G46874	0
AT5G18940	583
AT5G12235	18
AT5G25040	625
AT5G46310	0
AT5G57567	8
AT5G52260	8
AT5G36970	5
AT5G04000	25
AT5G37230	0
AT5G43560	1454
AT5G27140	0
AT5G16350	89
AT5G04045	0
AT5G51270	38
AT5G42580	14
AT5G38770	37
AT5G19430	450
AT5G38570	0
AT5G44790	2597
AT5G01290	717
AT5G51210	21
AT5G25510	1146
AT5G06300	168
AT5G03860	93
AT5G22690	191
AT5G59390	18
AT5G65360	5126
AT5G55880	0
AT5G66816	20
AT5G24810	1230
AT5G61090	0
AT5G24960	51
AT5G64970	260
AT5G62090	811
AT5G64816	44
AT5G11630	410
AT5G53430	371
AT5G59910	6801
AT5G53910	0
AT5G56970	22
AT5G09320	6
AT5G56100	294
AT5G65760	849
AT5G55410	1
AT5G61300	173
AT5G53360	65
AT5G43270	318
AT5G28210	0
AT5G18090	13
AT5G64650	447
AT5G25300	0
AT5G46230	137
AT5G23405	262
AT5G05680	430
AT5G24275	14
AT5G04590	14271
AT5G34870	0
AT5G19080	225
AT5G40910	1213
AT5G62350	4160
AT5G18640	645
AT5G25415	1
AT5G13850	3819
AT5G16470	2711
AT5G57140	150
AT5G66053	0
AT5G24150	272
AT5G54680	2183
AT5G44540	5
AT5G39830	2143
AT5G33898	0
AT5G50550	0
AT5G27360	110
AT5G41390	0
AT5G56170	932
AT5G67530	909
AT5G48655	539
AT5G23190	279
AT5G44005	274
AT5G46890	121
AT5G45730	62
AT5G11410	29
AT5G47740	85
AT5G14510	29
AT5G22980	0
AT5G45140	968
AT5G54690	85
AT5G24820	0
AT5G25260	48
AT5G24318	84
AT5G23760	554
AT5G53240	0
AT5G06030	0
AT5G07410	9
AT5G14570	1174
AT5G62810	2101
AT5G06590	133
AT5G54220	0
AT5G60590	394
AT5G51180	757
AT5G57800	1313
AT5G07700	65
AT5G39770	4
AT5G45290	660
AT5G16100	0
AT5G24320	486
AT5G40230	84
AT5G08200	411
AT5G49540	1111
AT5G61605	0
AT5G47380	147
AT5G38960	0
AT5G48530	95
AT5G25810	309
AT5G67270	610
AT5G11330	1367
AT5G60450	1308
AT5G39610	134
AT5G37474	0
AT5G27290	912
AT5G10420	0
AT5G40153	0
AT5G17450	184
AT5G44574	58
AT5G15537	21
AT5G43513	0
AT5G51790	16
AT5G64690	37
AT5G15320	1944
AT5G04500	0
AT5G64010	137
AT5G64400	7301
AT5G10660	12
AT5G36910	421
AT5G41430	0
AT5G64140	4409
AT5G26210	1017
AT5G15060	1
AT5G60520	113
AT5G03870	400
AT5G56700	26
AT5G64940	2651
AT5G54760	3203
AT5G38530	1676
AT5G48110	290
AT5G23350	82
AT5G39650	2
AT5G63690	79
AT5G36805	0
AT5G24155	89
AT5G37478	14
AT5G46020	3482
AT5G38600	686
AT5G36661	0
AT5G19780	8915
AT5G04380	0
AT5G16570	142
AT5G60615	0
AT5G51960	575
AT5G49580	699
AT5G51910	144
AT5G48400	13
AT5G10740	285
AT5G50860	828
AT5G52620	0
AT5G58340	208
AT5G28420	6
AT5G36710	0
AT5G26930	5
AT5G14800	3134
AT5G64130	2683
AT5G25400	0
AT5G09940	0
AT5G42940	958
AT5G49690	9
AT5G37690	420
AT5G23470	0
AT5G26180	613
AT5G55700	572
AT5G03120	90
AT5G39024	0
AT5G14270	1800
AT5G08410	2498
AT5G28810	1
AT5G47229	0
AT5G14960	197
AT5G52580	1288
AT5G35090	1
AT5G56370	65
AT5G59200	78
AT5G36657	0
AT5G11130	0
AT5G07950	200
AT5G27540	1884
AT5G63920	419
AT5G59580	1
AT5G56420	140
AT5G35300	0
AT5G63700	345
AT5G53550	1333
AT5G12260	343
AT5G17900	1177
AT5G41080	460
AT5G01240	1039
AT5G53370	1166
AT5G03180	193
AT5G02040	394
AT5G39440	0
AT5G50370	1038
AT5G62780	0
AT5G44690	1
AT5G05790	306
AT5G58290	4709
AT5G35080	444
AT5G55720	45
AT5G53120	985
AT5G49210	925
AT5G05610	1286
AT5G53990	113
AT5G42210	77
AT5G45320	13
AT5G17670	1116
AT5G52910	271
AT5G50380	1120
AT5G50423	0
AT5G06240	236
AT5G17320	0
AT5G52130	0
AT5G64390	579
AT5G26100	0
AT5G43401	0
AT5G60160	1182
AT5G67300	1184
AT5G51430	1507
AT5G44560	291
AT5G05630	112
AT5G41840	0
AT5G35890	0
AT5G04238	0
AT5G36130	3
AT5G35330	381
AT5G37970	0
AT5G64230	82
AT5G12150	3836
AT5G12090	0
AT5G62840	420
AT5G15120	511
AT5G57100	277
AT5G20070	1686
AT5G20390	0
AT5G25210	406
AT5G66590	416
AT5G27130	0
AT5G54280	716
AT5G34883	0
AT5G66960	125
AT5G48540	276
AT5G54270	78489
AT5G06970	1485
AT5G57260	1
AT5G22410	159
AT5G56470	0
AT5G41660	0
AT5G35590	2897
AT5G19120	1018
AT5G55850	2140
AT5G36080	0
AT5G06360	3112
AT5G01790	399
AT5G16000	787
AT5G08360	50
AT5G27520	404
AT5G25590	775
AT5G25160	84
AT5G19790	114
AT5G13680	1338
AT5G46390	920
AT5G27350	940
AT5G47360	121
AT5G65070	31
AT5G17650	329
AT5G45710	219
AT5G28900	1062
AT5G11990	65
AT5G09830	931
AT5G15810	1113
AT5G67630	1032
AT5G64360	549
AT5G23710	0
AT5G60300	438
AT5G54200	492
AT5G41580	386
AT5G38840	956
AT5G25240	90
AT5G11930	39
AT5G64370	1487
AT5G52700	0
AT5G17850	151
AT5G13920	58
AT5G22160	0
AT5G50360	5
AT5G45030	0
AT5G63590	260
AT5G59030	595
AT5G17700	960
AT5G64950	103
AT5G18360	115
AT5G58900	1776
AT5G64510	38
AT5G66910	247
AT5G54950	0
AT5G19480	383
AT5G54920	335
AT5G57510	0
AT5G53340	635
AT5G58220	1152
AT5G46650	9
AT5G15430	8
AT5G07650	17
AT5G23910	668
AT5G67200	307
AT5G41690	54
AT5G42450	96
AT5G17270	587
AT5G47350	1
AT5G55135	0
AT5G53740	45
AT5G45010	118
AT5G63420	2592
AT5G59100	2
AT5G63310	9549
AT5G18140	481
AT5G57960	715
AT5G10800	125
AT5G44567	9
AT5G08055	0
AT5G37870	0
AT5G18800	2541
AT5G28235	0
AT5G50665	0
AT5G43310	1285
AT5G07670	490
AT5G57940	1053
AT5G07490	0
AT5G40980	0
AT5G38620	0
AT5G15790	289
AT5G60970	164
AT5G32470	627
AT5G43890	38
AT5G26955	0
AT5G02870	18826
AT5G47750	1448
AT5G50760	316
AT5G13630	33147
AT5G44090	1075
AT5G46740	378
AT5G58910	55
AT5G42690	103
AT5G33210	0
AT5G27170	0
AT5G67520	61
AT5G13120	4291
AT5G09370	0
AT5G49010	165
AT5G04150	38
AT5G18310	945
AT5G36228	0
AT5G06690	1993
AT5G15230	6157
AT5G22180	0
AT5G61600	353
AT5G19660	636
AT5G60050	178
AT5G49940	1864
AT5G38030	396
AT5G16410	24
AT5G64660	313
AT5G36380	0
AT5G47600	7
AT5G50330	161
AT5G42710	48
AT5G28660	0
AT5G55870	0
AT5G63580	18
AT5G41761	87
AT5G05598	0
AT5G63980	2381
AT5G08600	102
AT5G33390	0
AT5G56940	1140
AT5G24440	0
AT5G67480	2174
AT5G57890	338
AT5G51120	1530
AT5G12890	362
AT5G66595	22
AT5G06640	969
AT5G63890	2017
AT5G61400	83
AT5G62630	895
AT5G50890	270
AT5G17170	3985
AT5G37670	47
AT5G22440	3792
AT5G65050	937
AT5G04080	361
AT5G17370	164
AT5G27220	24
AT5G44990	6
AT5G07440	5829
AT5G53970	218
AT5G01895	0
AT5G62430	88
AT5G28530	263
AT5G11560	4993
AT5G03930	0
AT5G54490	49
AT5G03355	58
AT5G58370	513
AT5G48410	44
AT5G40900	3
AT5G65480	1793
AT5G58000	551
AT5G24430	425
AT5G60430	83
AT5G27880	0
AT5G58040	1945
AT5G02070	0
AT5G03555	409
AT5G27889	25
AT5G66110	7
AT5G26160	359
AT5G06980	97
AT5G06810	170
AT5G55260	547
AT5G17040	198
AT5G54570	5
AT5G22850	457
AT5G04520	265
AT5G62470	129
AT5G22505	0
AT5G51465	9
AT5G65685	756
AT5G25640	55
AT5G09780	2
AT5G62400	0
AT5G54410	0
AT5G53760	466
AT5G03795	30
AT5G47860	640
AT5G28620	0
AT5G42570	926
AT5G45960	41
AT5G23260	0
AT5G61120	3
AT5G38540	37
AT5G57210	427
AT5G25756	3
AT5G43730	196
AT5G56090	659
AT5G28390	71
AT5G14560	0
AT5G61200	116
AT5G46910	311
AT5G07960	764
AT5G47160	41
AT5G59810	0
AT5G35195	0
AT5G01490	11
AT5G54450	0
AT5G06043	0
AT5G06520	0
AT5G23890	3729
AT5G65630	4321
AT5G26890	0
AT5G65810	984
AT5G36730	0
AT5G59980	241
AT5G67180	135
AT5G59680	72
AT5G53640	0
AT5G05560	600
AT5G60480	2
AT5G64210	0
AT5G45420	1156
AT5G27850	17967
AT5G10210	162
AT5G12380	0
AT5G14660	2042
AT5G58690	147
AT5G09430	6
AT5G43790	165
AT5G20520	920
AT5G57830	219
AT5G35760	25
AT5G18370	182
AT5G57300	868
AT5G10610	259
AT5G01990	304
AT5G41980	87
AT5G45340	53
AT5G59600	0
AT5G17870	8206
AT5G12300	67
AT5G08280	10319
AT5G53580	1516
AT5G27570	0
AT5G62410	941
AT5G36700	0
AT5G10080	229
AT5G04940	804
AT5G61270	326
AT5G49660	1203
AT5G35510	1
AT5G54780	363
AT5G67420	2220
AT5G58660	132
AT5G67140	39
AT5G55240	0
AT5G65620	4413
AT5G38920	0
AT5G09570	80
AT5G46780	277
AT5G61320	0
AT5G09270	296
