Geneid	SRR9257063
AT5G54510	724
AT5G63270	19
AT5G07740	1668
AT5G19390	1083
AT5G45100	384
AT5G26290	115
AT5G22050	673
AT5G61750	3
AT5G16500	2
AT5G58160	322
AT5G09580	177
AT5G35375	8
AT5G11390	424
AT5G62180	166
AT5G51250	2
AT5G44568	134
AT5G27238	0
AT5G67500	2350
AT5G25410	0
AT5G57920	36
AT5G64160	208
AT5G46500	3
AT5G64060	317
AT5G61240	1059
AT5G50510	0
AT5G09600	308
AT5G15802	282
AT5G57760	0
AT5G36110	16
AT5G62290	505
AT5G48205	1
AT5G07330	25
AT5G62280	73
AT5G48100	20
AT5G24930	3020
AT5G43080	81
AT5G53840	0
AT5G09790	203
AT5G20960	1521
AT5G09640	3
AT5G58840	35
AT5G16090	0
AT5G03415	291
AT5G39640	0
AT5G54660	383
AT5G06850	412
AT5G37300	2
AT5G38080	2
AT5G14940	151
AT5G10060	1131
AT5G63160	263
AT5G57160	638
AT5G20230	906
AT5G18300	23
AT5G01550	73
AT5G19900	2216
AT5G65330	2
AT5G37160	0
AT5G55350	9
AT5G44570	61
AT5G33370	9
AT5G04280	1811
AT5G59670	13
AT5G63130	238
AT5G03480	0
AT5G01970	204
AT5G03470	481
AT5G52940	11
AT5G19300	816
AT5G48560	470
AT5G39410	1006
AT5G05460	368
AT5G64030	2502
AT5G04370	27
AT5G67600	1055
AT5G05987	252
AT5G02690	17
AT5G55131	0
AT5G01200	107
AT5G51920	210
AT5G47430	1532
AT5G56750	675
AT5G62740	806
AT5G08415	548
AT5G54830	614
AT5G56795	166
AT5G12870	65
AT5G43720	588
AT5G46400	491
AT5G43540	37
AT5G56440	0
AT5G05710	329
AT5G09400	818
AT5G25450	609
AT5G40890	982
AT5G37473	0
AT5G26594	0
AT5G51290	723
AT5G11300	224
AT5G10410	50
AT5G60490	242
AT5G03944	0
AT5G27510	1
AT5G59840	541
AT5G13910	125
AT5G12070	0
AT5G36350	0
AT5G01225	0
AT5G66658	74
AT5G54040	222
AT5G67350	167
AT5G28400	197
AT5G44495	0
AT5G44780	228
AT5G25080	601
AT5G43190	238
AT5G20890	4198
AT5G24510	6
AT5G19340	110
AT5G63100	191
AT5G05280	4
AT5G14040	10387
AT5G46560	373
AT5G43090	1
AT5G17230	3572
AT5G10900	157
AT5G40440	245
AT5G34830	0
AT5G63970	166
AT5G20320	895
AT5G18937	3
AT5G41310	0
AT5G25490	113
AT5G06170	0
AT5G66140	1304
AT5G59530	22
AT5G10520	167
AT5G63800	964
AT5G52045	0
AT5G07830	1352
AT5G12340	6
AT5G59850	2516
AT5G04720	1126
AT5G50700	0
AT5G05760	188
AT5G27740	718
AT5G59410	165
AT5G47075	0
AT5G38310	1
AT5G07350	3807
AT5G02520	113
AT5G02640	32
AT5G01070	3
AT5G61810	543
AT5G08300	2395
AT5G24800	894
AT5G41620	169
AT5G28020	554
AT5G54730	591
AT5G43480	1
AT5G60360	13390
AT5G66640	38
AT5G39210	272
AT5G04860	380
AT5G01910	156
AT5G22190	0
AT5G24020	520
AT5G60980	1946
AT5G08180	1601
AT5G59700	144
AT5G05740	1845
AT5G58880	1
AT5G11230	177
AT5G63530	2302
AT5G64960	1853
AT5G08315	1
AT5G04970	40
AT5G50320	923
AT5G13840	396
AT5G59440	835
AT5G49550	229
AT5G14700	194
AT5G19680	779
AT5G28500	2724
AT5G36880	4196
AT5G53980	10
AT5G06280	302
AT5G01690	1
AT5G65300	76
AT5G04540	673
AT5G10020	799
AT5G66310	496
AT5G07520	3
AT5G40430	0
AT5G54840	223
AT5G63990	375
AT5G49190	71
AT5G48657	80
AT5G19760	8059
AT5G47990	71
AT5G41260	1102
AT5G17780	130
AT5G53730	225
AT5G15070	197
AT5G50640	15
AT5G40170	303
AT5G04090	312
AT5G09610	1
AT5G56590	258
AT5G09890	969
AT5G07420	1
AT5G13240	624
AT5G42785	8
AT5G27330	1698
AT5G08050	1979
AT5G22740	1365
AT5G09730	127
AT5G13950	1191
AT5G50170	438
AT5G04390	43
AT5G04230	479
AT5G39700	0
AT5G25820	464
AT5G44030	729
AT5G61680	0
AT5G46980	0
AT5G02330	8
AT5G14540	1457
AT5G23400	435
AT5G47800	202
AT5G43030	23
AT5G17305	0
AT5G24160	2489
AT5G06110	2539
AT5G66520	0
AT5G07610	118
AT5G15400	1416
AT5G03790	10
AT5G43470	1900
AT5G64100	540
AT5G25475	321
AT5G53470	194
AT5G15980	1015
AT5G46060	36
AT5G41109	0
AT5G07290	1038
AT5G13270	304
AT5G12230	756
AT5G37770	1032
AT5G52570	361
AT5G22450	1516
AT5G14330	497
AT5G22260	0
AT5G19000	800
AT5G51670	154
AT5G07190	36
AT5G07800	204
AT5G53030	151
AT5G37720	1423
AT5G17020	2779
AT5G63250	0
AT5G37750	70
AT5G50580	0
AT5G50740	309
AT5G15581	0
AT5G51195	0
AT5G38260	0
AT5G52500	0
AT5G65520	324
AT5G58460	0
AT5G52115	0
AT5G06420	232
AT5G45530	21
AT5G50770	1
AT5G42700	315
AT5G63170	0
AT5G67000	0
AT5G47100	404
AT5G08270	215
AT5G13280	951
AT5G48910	446
AT5G52510	943
AT5G06680	452
AT5G12220	532
AT5G11080	0
AT5G50350	419
AT5G57570	93
AT5G66890	0
AT5G02620	1258
AT5G27870	3
AT5G67220	2207
AT5G05410	342
AT5G66710	58
AT5G26070	0
AT5G19070	194
AT5G42410	0
AT5G42320	843
AT5G44585	28
AT5G63230	0
AT5G20550	81
AT5G01410	6007
AT5G67190	136
AT5G38270	0
AT5G65350	32
AT5G23960	0
AT5G66510	2245
AT5G41210	1725
AT5G47400	372
AT5G35900	0
AT5G62370	313
AT5G55690	5
AT5G03700	237
AT5G45540	108
AT5G62300	3327
AT5G40360	0
AT5G15860	820
AT5G11550	422
AT5G47230	145
AT5G46130	29
AT5G04480	847
AT5G03570	11
AT5G55020	28
AT5G64240	551
AT5G65770	0
AT5G38240	45
AT5G51490	19
AT5G25150	637
AT5G49160	1746
AT5G47870	789
AT5G06450	310
AT5G40000	21
AT5G28910	235
AT5G46395	7
AT5G59180	532
AT5G19650	24
AT5G66630	116
AT5G19280	1258
AT5G07990	677
AT5G60720	140
AT5G14640	685
AT5G06645	0
AT5G10050	317
AT5G13860	123
AT5G49000	213
AT5G17750	0
AT5G61660	0
AT5G67310	47
AT5G23930	77
AT5G62520	247
AT5G59040	4
AT5G01810	778
AT5G25754	1226
AT5G55900	114
AT5G38490	1
AT5G45130	1121
AT5G56650	674
AT5G26622	183
AT5G56870	243
AT5G11690	329
AT5G39720	1
AT5G07020	2652
AT5G44170	160
AT5G14730	220
AT5G58230	1022
AT5G25280	9428
AT5G60070	0
AT5G60310	63
AT5G59610	227
AT5G07000	144
AT5G19240	195
AT5G58620	885
AT5G23370	49
AT5G54148	3
AT5G59310	4591
AT5G56270	373
AT5G45490	710
AT5G15480	0
AT5G42040	35
AT5G46750	899
AT5G23010	3607
AT5G41970	1839
AT5G07270	729
AT5G20120	341
AT5G15620	1
AT5G33340	2
AT5G15260	212
AT5G38650	0
AT5G40790	11
AT5G06740	103
AT5G59170	32
AT5G22000	2793
AT5G19950	307
AT5G59870	382
AT5G38020	39
AT5G60440	3
AT5G49440	1351
AT5G59430	721
AT5G13380	0
AT5G10340	21
AT5G41550	30
AT5G40100	124
AT5G24879	1
AT5G38820	16
AT5G41000	208
AT5G48210	0
AT5G51570	1046
AT5G58600	363
AT5G48485	0
AT5G38710	49
AT5G12940	154
AT5G05657	0
AT5G04340	57
AT5G53850	1530
AT5G42920	2332
AT5G13980	1478
AT5G11250	310
AT5G55390	955
AT5G01400	1260
AT5G43770	5
AT5G10450	8026
AT5G52400	1
AT5G16830	410
AT5G56610	79
AT5G05360	310
AT5G43520	0
AT5G14680	467
AT5G39260	0
AT5G21160	1765
AT5G60570	1552
AT5G25500	93
AT5G62420	1
AT5G15510	168
AT5G24520	452
AT5G44380	1297
AT5G20820	51
AT5G67510	1368
AT5G15020	1539
AT5G56325	0
AT5G20190	4723
AT5G11260	419
AT5G67110	2
AT5G11950	669
AT5G02950	171
AT5G63480	98
AT5G51620	412
AT5G62820	118
AT5G53190	1
AT5G46010	0
AT5G40470	179
AT5G46380	4
AT5G06230	37
AT5G47490	967
AT5G50390	207
AT5G13580	125
AT5G26805	0
AT5G03300	2602
AT5G23040	3026
AT5G16023	1
AT5G13890	345
AT5G16200	195
AT5G62530	1689
AT5G47570	2764
AT5G42640	0
AT5G53930	523
AT5G27010	6
AT5G43300	150
AT5G43970	1107
AT5G44840	0
AT5G58550	352
AT5G17710	6336
AT5G03553	40
AT5G49430	1097
AT5G39850	1077
AT5G17410	390
AT5G45870	2
AT5G25000	0
AT5G27620	469
AT5G13110	590
AT5G65780	1095
AT5G57180	2422
AT5G55770	3
AT5G46115	15
AT5G55910	902
AT5G42670	500
AT5G62865	80
AT5G53210	215
AT5G65550	0
AT5G51070	2696
AT5G36100	0
AT5G06560	530
AT5G58580	103
AT5G14120	2364
AT5G62230	170
AT5G58150	0
AT5G14010	6
AT5G66470	1350
AT5G21170	348
AT5G49990	462
AT5G44490	216
AT5G26190	39
AT5G37420	6
AT5G62065	0
AT5G45000	3
AT5G01340	479
AT5G44063	25
AT5G49200	54
AT5G03250	137
AT5G65683	354
AT5G66010	672
AT5G39050	665
AT5G09340	0
AT5G61020	3130
AT5G03130	2
AT5G37590	320
AT5G51150	467
AT5G27110	197
AT5G04710	1068
AT5G57080	32
AT5G28750	2032
AT5G64450	53
AT5G18180	23
AT5G63550	655
AT5G16590	608
AT5G63070	0
AT5G02890	237
AT5G56030	11956
AT5G61950	143
AT5G27606	0
AT5G66790	18
AT5G07820	288
AT5G61450	530
AT5G57565	228
AT5G30500	0
AT5G16190	125
AT5G59750	457
AT5G54170	1714
AT5G59240	180
AT5G55090	38
AT5G28823	0
AT5G50540	0
AT5G22340	1631
AT5G49645	83
AT5G48160	2264
AT5G05880	64
AT5G47520	314
AT5G46760	1205
AT5G40200	1268
AT5G28850	959
AT5G13190	317
AT5G08110	318
AT5G50300	25
AT5G16690	207
AT5G27960	0
AT5G08520	639
AT5G61250	59
AT5G49525	12
AT5G25420	0
AT5G14210	717
AT5G22040	405
AT5G04830	1184
AT5G18748	0
AT5G44550	84
AT5G14050	2139
AT5G46810	0
AT5G38380	491
AT5G28830	258
AT5G25470	11
AT5G27530	0
AT5G61865	61
AT5G23020	2316
AT5G28950	0
AT5G38010	158
AT5G61100	0
AT5G25140	182
AT5G44360	0
AT5G43285	2
AT5G26670	229
AT5G38250	1
AT5G63490	475
AT5G43530	25
AT5G44600	238
AT5G43590	5
AT5G06780	463
AT5G12040	1684
AT5G38610	49
AT5G47000	237
AT5G19110	58
AT5G15690	0
AT5G40650	562
AT5G42825	0
AT5G55800	0
AT5G15500	39
AT5G23670	1664
AT5G39240	27
AT5G52090	0
AT5G50250	1633
AT5G62130	443
AT5G51450	393
AT5G38990	574
AT5G40620	3
AT5G27800	0
AT5G13740	997
AT5G18400	1178
AT5G11150	700
AT5G56640	0
AT5G44300	0
AT5G10910	762
AT5G57090	253
AT5G28615	0
AT5G02230	465
AT5G42500	99
AT5G12350	993
AT5G49120	21
AT5G51585	0
AT5G01440	0
AT5G43240	3
AT5G50650	0
AT5G41530	0
AT5G06580	419
AT5G41750	125
AT5G01900	0
AT5G12390	440
AT5G14300	0
AT5G23150	1508
AT5G04430	3204
AT5G20995	0
AT5G51010	1338
AT5G15880	772
AT5G38386	46
AT5G03800	411
AT5G62660	4
AT5G40780	58
AT5G39370	0
AT5G26630	2
AT5G04460	564
AT5G35950	0
AT5G15910	489
AT5G35770	8
AT5G56450	194
AT5G55250	58
AT5G09520	5
AT5G35926	42
AT5G27610	312
AT5G10250	4
AT5G28310	22
AT5G53290	231
AT5G41810	136
AT5G48390	51
AT5G43170	76
AT5G25960	8
AT5G26170	157
AT5G58070	4454
AT5G62623	0
AT5G52110	299
AT5G44680	415
AT5G39750	0
AT5G06250	75
AT5G64890	1
AT5G51190	0
AT5G53250	35
AT5G36360	0
AT5G03490	91
AT5G57560	653
AT5G02400	93
AT5G34882	0
AT5G59080	159
AT5G36450	0
AT5G40060	263
AT5G52520	1507
AT5G42360	425
AT5G01560	439
AT5G41280	0
AT5G06220	1523
AT5G55010	3
AT5G22130	235
AT5G37380	732
AT5G08160	770
AT5G12010	603
AT5G44280	368
AT5G43760	1682
AT5G44650	1388
AT5G56250	1012
AT5G11412	3
AT5G04660	0
AT5G54160	4843
AT5G38195	0
AT5G58490	3114
AT5G43410	0
AT5G63010	236
AT5G05040	1
AT5G52160	0
AT5G36960	42
AT5G43120	0
AT5G57040	1380
AT5G02880	1249
AT5G28680	2
AT5G35940	2
AT5G18920	97
AT5G63520	481
AT5G66880	585
AT5G48450	372
AT5G14930	284
AT5G55508	0
AT5G27050	4
AT5G06630	247
AT5G63040	376
AT5G23840	18
AT5G06660	471
AT5G13430	2592
AT5G19590	2150
AT5G19890	821
AT5G42610	0
AT5G56160	118
AT5G56000	1095
AT5G46290	3460
AT5G45390	4112
AT5G37830	2356
AT5G61980	142
AT5G27720	698
AT5G27945	0
AT5G57840	203
AT5G65660	1418
AT5G02530	1875
AT5G61830	234
AT5G18930	109
AT5G28320	147
AT5G28410	0
AT5G67580	518
AT5G66055	1825
AT5G44620	1
AT5G18790	693
AT5G41100	367
AT5G48620	2155
AT5G59940	13
AT5G65280	152
AT5G08680	4110
AT5G53230	72
AT5G40010	61
AT5G35560	1266
AT5G39130	6
AT5G47040	1590
AT5G16700	0
AT5G38747	59
AT5G26810	0
AT5G19990	1384
AT5G46350	14
AT5G26140	0
AT5G39270	0
AT5G03340	1226
AT5G15250	1135
AT5G25520	1306
AT5G49500	276
AT5G60690	930
AT5G47810	724
AT5G41200	1
AT5G61230	1925
AT5G51770	282
AT5G01770	1088
AT5G37440	238
AT5G18320	12
AT5G10100	135
AT5G42310	843
AT5G44110	179
AT5G13020	1297
AT5G22110	146
AT5G24190	0
AT5G60060	49
AT5G24880	45
AT5G35740	77
AT5G62500	272
AT5G25610	5599
AT5G22790	707
AT5G26900	30
AT5G51350	272
AT5G66270	116
AT5G53890	657
AT5G54000	0
AT5G03390	83
AT5G57530	24
AT5G22510	1132
AT5G13825	0
AT5G51710	288
AT5G19830	134
AT5G39290	0
AT5G46990	0
AT5G15960	1579
AT5G11040	945
AT5G65210	568
AT5G58430	730
AT5G67245	72
AT5G60370	161
AT5G47770	1837
AT5G47030	5695
AT5G19250	386
AT5G29000	334
AT5G25130	288
AT5G24120	261
AT5G41010	757
AT5G39570	5144
AT5G09620	1004
AT5G45780	559
AT5G21125	0
AT5G56240	1448
AT5G23240	3806
AT5G55710	788
AT5G27930	711
AT5G40320	0
AT5G27020	0
AT5G18290	133
AT5G48870	408
AT5G01881	0
AT5G51545	461
AT5G11520	1810
AT5G46085	21
AT5G54190	4
AT5G06090	18
AT5G15160	47
AT5G46580	4426
AT5G22555	0
AT5G38830	1272
AT5G49840	731
AT5G11900	795
AT5G59150	294
AT5G19750	677
AT5G65830	160
AT5G13940	4
AT5G05635	0
AT5G48690	43
AT5G22150	6
AT5G65925	94
AT5G01570	58
AT5G62573	0
AT5G50460	1417
AT5G48790	832
AT5G20830	1691
AT5G04960	258
AT5G47910	2067
AT5G54470	99
AT5G23780	12
AT5G64040	14169
AT5G06000	204
AT5G02420	66
AT5G50480	0
AT5G15660	1
AT5G43830	1956
AT5G01270	1151
AT5G55780	18
AT5G22080	1754
AT5G02065	2
AT5G40380	204
AT5G38090	0
AT5G05000	522
AT5G53130	1032
AT5G17080	1
AT5G55370	15
AT5G07660	110
AT5G17380	2265
AT5G28300	1846
AT5G49600	0
AT5G65140	41
AT5G51160	26
AT5G53140	2709
AT5G20090	1740
AT5G43690	18
AT5G61940	111
AT5G56060	2
AT5G02360	47
AT5G50400	1061
AT5G51915	0
AT5G02120	924
AT5G19450	1330
AT5G20447	0
AT5G40160	836
AT5G57770	28
AT5G54560	6
AT5G16330	0
AT5G34885	0
AT5G64080	499
AT5G44920	31
AT5G24230	29
AT5G22880	1555
AT5G07900	218
AT5G65890	203
AT5G42530	4202
AT5G60250	473
AT5G23460	66
AT5G49390	171
AT5G66607	23
AT5G09690	133
AT5G59070	0
AT5G19610	0
AT5G10336	23
AT5G23210	1102
AT5G28450	1
AT5G24760	291
AT5G51000	0
AT5G15000	0
AT5G26730	8
AT5G20635	126
AT5G54110	456
AT5G06770	220
AT5G64720	10
AT5G40400	153
AT5G04840	95
AT5G42810	504
AT5G47920	116
AT5G37150	0
AT5G18230	2069
AT5G23160	2
AT5G59550	299
AT5G24940	28
AT5G38317	0
AT5G15380	6
AT5G65540	351
AT5G52080	0
AT5G04030	0
AT5G17550	204
AT5G46770	3
AT5G01180	94
AT5G26880	2165
AT5G22200	3
AT5G21050	26
AT5G47660	757
AT5G52610	0
AT5G48320	74
AT5G18030	57
AT5G52605	0
AT5G43500	459
AT5G66350	331
AT5G64430	707
AT5G35390	4
AT5G64813	748
AT5G25900	927
AT5G09410	1381
AT5G11970	88
AT5G15533	0
AT5G09995	188
AT5G44050	32
AT5G44930	323
AT5G65240	551
AT5G37410	87
AT5G03840	33
AT5G60800	376
AT5G42242	0
AT5G22570	20
AT5G39160	7
AT5G18040	538
AT5G44970	0
AT5G20340	0
AT5G48270	1
AT5G09550	0
AT5G05900	14
AT5G17810	8
AT5G39820	10
AT5G23720	405
AT5G51540	535
AT5G64260	1350
AT5G61030	3645
AT5G01960	998
AT5G64000	0
AT5G18430	35
AT5G25170	186
AT5G21950	44
AT5G45113	1
AT5G05510	173
AT5G03890	33
AT5G03000	2
AT5G22608	123
AT5G36950	597
AT5G17160	648
AT5G51220	665
AT5G47330	262
AT5G03450	448
AT5G13030	2119
AT5G51530	23
AT5G44290	1127
AT5G09380	340
AT5G60500	0
AT5G38140	215
AT5G22100	1011
AT5G60850	781
AT5G16480	99
AT5G49220	549
AT5G18760	374
AT5G45277	0
AT5G11460	188
AT5G59160	977
AT5G62310	73
AT5G57380	5
AT5G14760	487
AT5G47260	0
AT5G64520	252
AT5G08000	354
AT5G35570	561
AT5G26850	829
AT5G14590	2568
AT5G08400	289
AT5G42010	109
AT5G13200	952
AT5G26690	5
AT5G60750	295
AT5G62730	1359
AT5G16980	177
AT5G54430	1419
AT5G65160	80
AT5G36430	0
AT5G25230	142
AT5G24650	2462
AT5G03100	167
AT5G39980	423
AT5G66560	0
AT5G51820	2815
AT5G44500	364
AT5G06570	80
AT5G48840	346
AT5G16453	6
AT5G05735	0
AT5G39920	0
AT5G62550	371
AT5G53830	205
AT5G59330	4
AT5G50750	12
AT5G49230	245
AT5G46300	0
AT5G11530	467
AT5G44635	524
AT5G57590	562
AT5G22400	269
AT5G26780	1138
AT5G07510	2
AT5G48990	257
AT5G38865	236
AT5G13150	83
AT5G46280	742
AT5G47390	578
AT5G66675	278
AT5G23970	0
AT5G09360	2
AT5G49820	704
AT5G28237	3
AT5G07590	322
AT5G37250	1
AT5G60140	9
AT5G57930	2243
AT5G02540	48
AT5G03995	48
AT5G13220	38
AT5G18170	514
AT5G35200	905
AT5G03290	1893
AT5G55160	1957
AT5G24710	1984
AT5G61070	35
AT5G20580	263
AT5G42090	27
AT5G13760	271
AT5G03220	132
AT5G52890	239
AT5G26280	1872
AT5G48280	0
AT5G49980	1643
AT5G19860	1961
AT5G01870	421
AT5G57400	11
AT5G03070	368
AT5G41600	883
AT5G20430	0
AT5G01470	437
AT5G42330	106
AT5G53790	0
AT5G23650	0
AT5G38930	93
AT5G08670	14118
AT5G45930	763
AT5G02910	142
AT5G47820	1439
AT5G20380	707
AT5G48190	0
AT5G36330	0
AT5G17500	0
AT5G39910	0
AT5G25120	758
AT5G59305	0
AT5G65930	818
AT5G03780	204
AT5G11670	5135
AT5G53170	3652
AT5G46360	0
AT5G17280	0
AT5G01220	2783
AT5G61340	370
AT5G17150	22
AT5G48500	392
AT5G11700	1849
AT5G24352	98
AT5G07225	0
AT5G15130	130
AT5G11540	119
AT5G10260	23
AT5G46220	42
AT5G07180	548
AT5G09390	605
AT5G54420	0
AT5G37930	255
AT5G23550	264
AT5G15440	418
AT5G48660	73
AT5G49870	8
AT5G58784	2
AT5G15850	0
AT5G28380	0
AT5G10310	46
AT5G24900	8
AT5G44180	2100
AT5G38430	17784
AT5G15470	434
AT5G62940	214
AT5G43960	1674
AT5G16430	0
AT5G39560	0
AT5G50140	1
AT5G60350	6
AT5G44440	0
AT5G46825	15
AT5G11980	542
AT5G17990	1906
AT5G47290	0
AT5G53742	5
AT5G63085	0
AT5G54145	79
AT5G22370	445
AT5G60100	501
AT5G61050	0
AT5G39350	285
AT5G11170	4246
AT5G57390	142
AT5G25060	2677
AT5G44563	0
AT5G25757	1136
AT5G17880	627
AT5G02180	236
AT5G18160	0
AT5G43640	5
AT5G66620	118
AT5G65790	86
AT5G58850	0
AT5G46330	300
AT5G57450	51
AT5G47720	497
AT5G45650	1341
AT5G35995	267
AT5G03850	2540
AT5G23180	3
AT5G27120	3098
AT5G17070	345
AT5G52655	0
AT5G38760	0
AT5G18050	19
AT5G03690	295
AT5G61610	54
AT5G50490	0
AT5G08630	931
AT5G12050	168
AT5G45830	14
AT5G58412	0
AT5G41220	338
AT5G46880	121
AT5G47110	3623
AT5G67410	21
AT5G19980	372
AT5G28030	182
AT5G62850	2
AT5G27910	8
AT5G36390	0
AT5G10130	90
AT5G67265	0
AT5G03760	877
AT5G27370	0
AT5G11340	1702
AT5G32440	930
AT5G08260	2607
AT5G06990	27
AT5G54670	445
AT5G20165	379
AT5G18070	209
AT5G52660	182
AT5G34869	0
AT5G18550	424
AT5G62440	1021
AT5G19370	1241
AT5G19172	0
AT5G52030	150
AT5G39810	3
AT5G14140	170
AT5G57887	13
AT5G53800	1916
AT5G27890	244
AT5G21960	2
AT5G17330	1664
AT5G61260	29
AT5G42905	0
AT5G16960	33
AT5G27300	214
AT5G15330	196
AT5G57880	111
AT5G28442	44
AT5G07100	105
AT5G34905	0
AT5G08510	297
AT5G57655	1859
AT5G08610	3353
AT5G56230	18
AT5G59460	273
AT5G39970	219
AT5G57170	401
AT5G11370	5
AT5G49410	148
AT5G24750	128
AT5G04910	511
AT5G57120	2908
AT5G38390	0
AT5G20020	5870
AT5G12450	2
AT5G37190	871
AT5G42790	2142
AT5G44450	687
AT5G35980	2045
AT5G64905	2
AT5G13290	162
AT5G60890	972
AT5G11280	699
AT5G23580	549
AT5G12920	83
AT5G06670	470
AT5G63930	595
AT5G45770	48
AT5G16900	83
AT5G25630	1697
AT5G44973	0
AT5G06900	0
AT5G60020	342
AT5G43260	351
AT5G18404	16
AT5G40315	0
AT5G57070	503
AT5G48570	20671
AT5G26090	2
AT5G16450	350
AT5G10435	0
AT5G67290	1162
AT5G40310	0
AT5G11310	394
AT5G09740	471
AT5G65040	108
AT5G65220	6086
AT5G11060	750
AT5G39880	6
AT5G39990	577
AT5G49890	874
AT5G54215	0
AT5G25920	5
AT5G52545	80
AT5G63500	268
AT5G60700	499
AT5G65370	0
AT5G43350	1555
AT5G62998	6
AT5G55050	650
AT5G41400	605
AT5G35067	0
AT5G05110	604
AT5G24870	342
AT5G24370	0
AT5G11680	1457
AT5G56570	0
AT5G02470	309
AT5G16920	0
AT5G55500	716
AT5G11160	123
AT5G55400	366
AT5G10890	79
AT5G17140	0
AT5G11180	3
AT5G43200	3
AT5G28040	540
AT5G38660	1047
AT5G46640	149
AT5G61412	53
AT5G55610	460
AT5G65410	562
AT5G23520	262
AT5G12290	697
AT5G40720	215
AT5G42504	0
AT5G58920	816
AT5G65110	2192
AT5G52330	25
AT5G22540	7
AT5G03580	0
AT5G17180	4
AT5G62200	1326
AT5G39530	987
AT5G45050	783
AT5G66090	3535
AT5G38690	251
AT5G05770	2
AT5G15240	17
AT5G42720	1758
AT5G01250	38
AT5G10490	1030
AT5G38396	10
AT5G50020	615
AT5G11920	57
AT5G67280	690
AT5G25940	347
AT5G02150	259
AT5G44640	0
AT5G43980	147
AT5G16290	1224
AT5G49800	71
AT5G11100	718
AT5G10090	5
AT5G24165	2091
AT5G40500	262
AT5G27710	316
AT5G24600	28
AT5G40990	15
AT5G43930	730
AT5G52882	552
AT5G01940	111
AT5G08505	0
AT5G55630	414
AT5G26742	14809
AT5G46340	580
AT5G01630	263
AT5G42060	747
AT5G13500	708
AT5G48350	1
AT5G50940	14
AT5G52810	228
AT5G60120	1217
AT5G44340	3934
AT5G48920	248
AT5G04420	679
AT5G60510	0
AT5G44200	940
AT5G17580	90
AT5G60210	495
AT5G43550	0
AT5G58080	12
AT5G52360	0
AT5G52920	3182
AT5G62030	493
AT5G45860	14
AT5G03350	387
AT5G46295	3
AT5G24690	4608
AT5G18900	641
AT5G43175	2
AT5G23200	603
AT5G64480	348
AT5G20280	5683
AT5G07140	122
AT5G08141	0
AT5G59890	998
AT5G54550	4
AT5G02570	0
AT5G13770	2468
AT5G65687	248
AT5G16210	1215
AT5G57520	3
AT5G24316	3
AT5G46700	567
AT5G06310	130
AT5G16320	167
AT5G41140	733
AT5G04250	242
AT5G55430	0
AT5G52410	492
AT5G57569	0
AT5G18520	1390
AT5G08230	1081
AT5G07790	227
AT5G60620	1152
AT5G63595	56
AT5G24000	246
AT5G03910	571
AT5G45560	190
AT5G50710	0
AT5G24660	1203
AT5G64300	1484
AT5G06440	634
AT5G10946	124
AT5G20630	5255
AT5G43525	0
AT5G12030	3451
AT5G59220	276
AT5G66690	1140
AT5G02680	73
AT5G42900	1190
AT5G62690	3583
AT5G18880	0
AT5G06800	88
AT5G02850	259
AT5G57123	11
AT5G06130	1845
AT5G59140	1504
AT5G04895	636
AT5G56730	413
AT5G12130	616
AT5G13720	477
AT5G17460	334
AT5G62560	383
AT5G45890	7
AT5G06350	544
AT5G49680	245
AT5G14602	2
AT5G24070	18
AT5G22794	119
AT5G50840	352
AT5G39860	5
AT5G46250	4370
AT5G18060	19
AT5G12420	184
AT5G56368	0
AT5G41680	9
AT5G22355	25
AT5G01300	19
AT5G41370	655
AT5G58060	561
AT5G01600	2952
AT5G21920	601
AT5G11640	630
AT5G11840	443
AT5G37680	240
AT5G37540	322
AT5G52490	0
AT5G05260	6
AT5G25995	11
AT5G35220	1823
AT5G28919	0
AT5G39710	328
AT5G09820	536
AT5G66100	665
AT5G03160	1600
AT5G42840	53
AT5G66360	439
AT5G12930	259
AT5G21100	1709
AT5G14100	202
AT5G36722	0
AT5G18350	3
AT5G67010	4
AT5G46670	0
AT5G21105	7160
AT5G26000	14201
AT5G20690	34
AT5G44530	399
AT5G41950	1041
AT5G15685	2
AT5G24770	1044
AT5G07480	1
AT5G50470	0
AT5G38330	0
AT5G45690	8
AT5G48590	303
AT5G14720	1191
AT5G38197	0
AT5G08650	2378
AT5G56460	232
AT5G42740	1625
AT5G18650	776
AT5G55110	31
AT5G65530	122
AT5G22420	0
AT5G25360	436
AT5G22060	3787
AT5G17000	1010
AT5G53520	0
AT5G39480	1
AT5G57820	6
AT5G02090	23
AT5G65260	1807
AT5G35913	0
AT5G65490	1496
AT5G23575	2006
AT5G26320	0
AT5G14850	221
AT5G66530	1161
AT5G62490	5
AT5G53045	504
AT5G13340	218
AT5G14690	250
AT5G54940	5518
AT5G14430	1530
AT5G22070	337
AT5G50220	0
AT5G39030	149
AT5G11470	210
AT5G62360	156
AT5G58820	0
AT5G25070	779
AT5G23830	205
AT5G02780	38
AT5G01160	532
AT5G19050	388
AT5G44410	289
AT5G26150	0
AT5G38700	32
AT5G36150	3
AT5G55180	698
AT5G12440	739
AT5G57200	2
AT5G44480	118
AT5G27247	2
AT5G66860	1921
AT5G42890	1690
AT5G17970	26
AT5G56070	0
AT5G62190	11314
AT5G48520	417
AT5G51420	1
AT5G63030	827
